"eta_true","rep","centered","eta_hat","abs_bias"
0.4,148,TRUE,1.02456661009921,0.62456661009921
0.4,149,FALSE,0.729878022954198,0.329878022954198
0.4,149,TRUE,1.01794814985654,0.617948149856541
0.4,150,FALSE,0.657844213987701,0.257844213987701
0.4,150,TRUE,1.17780658449529,0.777806584495294
0.4,151,FALSE,0.705648560498725,0.305648560498725
0.4,151,TRUE,1.33972267250575,0.939722672505748
0.4,152,FALSE,0.772978811584982,0.372978811584982
0.4,152,TRUE,0.271522987331922,0.128477012668078
0.4,153,FALSE,0.671425302769602,0.271425302769602
0.4,153,TRUE,0.0586687807352059,0.341331219264794
0.4,154,FALSE,0.409538086648002,0.0095380866480016
0.4,154,TRUE,0.552385823751768,0.152385823751768
0.4,155,FALSE,0.639128943160419,0.239128943160419
0.4,155,TRUE,1.75885766536218,1.35885766536218
0.4,156,FALSE,-0.0245797995102466,0.424579799510247
0.4,156,TRUE,0.823603897770215,0.423603897770215
0.4,157,FALSE,0.760688330215201,0.360688330215201
0.4,157,TRUE,1.40230606859531,1.00230606859531
0.4,158,FALSE,0.342574978640284,0.0574250213597156
0.4,158,TRUE,-0.169877827283781,0.569877827283781
0.4,159,FALSE,0.504403969777204,0.104403969777204
0.4,159,TRUE,0.22692765945978,0.17307234054022
0.4,160,FALSE,0.462490449116043,0.0624904491160432
0.4,160,TRUE,0.0138402670501949,0.386159732949805
0.4,161,FALSE,0.644245109149525,0.244245109149525
0.4,161,TRUE,0.760503413810025,0.360503413810025
0.4,162,FALSE,0.889164759166975,0.489164759166975
0.4,162,TRUE,1.09306617527568,0.693066175275676
0.4,163,FALSE,0.246755632815937,0.153244367184063
0.4,163,TRUE,1.42067934300552,1.02067934300552
0.4,164,FALSE,0.16538970107786,0.23461029892214
0.4,164,TRUE,-0.457653318228292,0.857653318228292
0.4,165,FALSE,-0.294916615346021,0.694916615346021
0.4,165,TRUE,-0.29418209449828,0.69418209449828
0.4,166,FALSE,0.697438498022363,0.297438498022363
0.4,166,TRUE,0.644784981120257,0.244784981120257
0.4,167,FALSE,0.632541906834547,0.232541906834547
0.4,167,TRUE,1.36614844707129,0.966148447071292
0.4,168,FALSE,0.255381968894514,0.144618031105486
0.4,168,TRUE,0.117253481178077,0.282746518821923
0.4,169,FALSE,0.352465573906519,0.0475344260934815
0.4,169,TRUE,1.45110425330075,1.05110425330075
0.4,170,FALSE,0.447605217225897,0.0476052172258966
0.4,170,TRUE,1.24573507554285,0.845735075542854
0.4,171,FALSE,-0.0956003319472962,0.495600331947296
0.4,171,TRUE,-0.96994375916864,1.36994375916864
0.4,172,FALSE,0.362582753604797,0.0374172463952029
