"eta_true","rep","covariate","eta_hat","eta_abs_bias","beta1_hat","beta2_hat","beta3_hat","beta4_hat","beta5_hat"
0.4,34,"sum",0.127335597042114,0.272664402957886,1.4373331703387,2.01080248773787,3.38521490112866,-4.29468551296133,-5.7133571338708
0.4,35,"avg",1.02059164265489,0.620591642654889,1.0303966360696,2.34375735508936,3.57154606247276,-4.67553179049873,-5.63445353231977
0.4,35,"sum",0.262225269795893,0.137774730204107,1.0291061893824,2.3491208875406,3.574929527501,-4.68743726323382,-5.64022182098354
0.4,36,"avg",0.251314689008885,0.148685310991115,1.15823839434297,2.51699399620098,3.23961437710818,-4.55009496455126,-5.55379885857235
0.4,36,"sum",0.0516179934454187,0.348382006554581,1.15748611965991,2.51787063486703,3.23842753655509,-4.54436987610281,-5.5498933284329
0.4,37,"avg",0.314376530195861,0.0856234698041389,0.880181148640698,2.15881453508824,3.36993555538526,-4.61840155384814,-5.45670129316209
0.4,37,"sum",0.0688043253729127,0.331195674627087,0.885526176118048,2.15567809740776,3.37043485051466,-4.61522228203091,-5.45084466446978
0.4,38,"avg",1.24101043002054,0.84101043002054,1.55749142414065,2.31730505583604,3.81906264052267,-5.12363971539109,-6.17777185457723
0.4,38,"sum",0.330882296785418,0.0691177032145818,1.56885813245632,2.32973318616004,3.84646411460922,-5.1616773852758,-6.2215195087604
0.4,39,"avg",0.309808374547239,0.0901916254527609,1.16204118907965,2.20222022106738,3.35797661239166,-4.08699938085026,-5.43096973923818
0.4,39,"sum",0.0843618054717405,0.31563819452826,1.16458510658128,2.20286712597443,3.3602345748584,-4.08904100869441,-5.43385515865251
0.4,40,"avg",0.645657769235752,0.245657769235752,1.24543973212728,2.35920359545878,3.9916572079552,-4.63179348213439,-6.39427773707745
0.4,40,"sum",0.173350149374433,0.226649850625567,1.24787214257785,2.36519260139265,4.00477779212148,-4.64452329165785,-6.40622549431623
0.4,41,"avg",0.326350689712114,0.0736493102878863,1.26256228175701,2.04195971380997,3.01439263205514,-4.41259533396787,-5.34862934292347
0.4,41,"sum",0.0838409788214118,0.316159021178588,1.26359593818685,2.04400448277514,3.01387201211054,-4.4133624592126,-5.35135481967434
0.4,42,"avg",0.777446765127679,0.377446765127679,0.859915273657575,2.23166266975626,2.67108306198009,-3.60110484352162,-4.66973070373603
0.4,42,"sum",0.200369635235155,0.199630364764845,0.860734762892774,2.23140991648462,2.67081177553941,-3.60089247787002,-4.66830993503248
0.4,43,"avg",0.468065290666778,0.0680652906667783,1.08395180206601,2.34100676266405,3.16415682035345,-4.35572174320993,-5.44679487555783
0.4,43,"sum",0.127172008505519,0.272827991494481,1.08712094311868,2.34417660833078,3.1664763666032,-4.36006622507528,-5.45322457784133
0.4,44,"avg",0.355118819733728,0.0448811802662717,1.35602729714246,2.27145349838834,3.22264098850206,-4.09054173173033,-5.14481272335049
0.4,44,"sum",0.096686571784796,0.303313428215204,1.35471129575252,2.27167666280999,3.22369161836972,-4.09258374934236,-5.14739322462985
0.4,45,"avg",0.229029008977732,0.170970991022268,1.28476929692684,2.25028529119255,3.64245281949614,-5.14456005289459,-6.58925878145427
0.4,45,"sum",0.0628341079420263,0.337165892057974,1.28362375277781,2.25136651245702,3.64389542660991,-5.14352431363366,-6.58865780111317
