"eta_true","xsd","lp_sd","rep","disease_rate","frac_extreme","eta_hat","eta_se","eta_signed","eta_abs","beta_infl"
0.4,0.25,1.85404962177392,23,0.531111111111111,0.00777777777777778,0.511658148112345,0.141848774714707,0.111658148112345,0.111658148112345,0.888206442478085
0.4,0.25,1.85404962177392,24,0.508888888888889,0.0111111111111111,0.404473338088598,0.155883145352801,0.00447333808859818,0.00447333808859818,1.09577608538349
0.4,0.25,1.85404962177392,25,0.561111111111111,0.0133333333333333,0.648655230028466,0.147510944046463,0.248655230028466,0.248655230028466,1.05415149206283
0.4,0.25,1.85404962177392,26,0.523333333333333,0.00444444444444444,0.343205255871096,0.147593982494059,-0.0567947441289043,0.0567947441289043,0.965785892587326
0.4,0.25,1.85404962177392,27,0.538888888888889,0.00555555555555556,0.456013791075333,0.146513303840904,0.0560137910753326,0.0560137910753326,1.08943359216796
0.4,0.25,1.85404962177392,28,0.534444444444444,0.00555555555555556,0.500275838013449,0.146260855555426,0.100275838013449,0.100275838013449,0.938934350791976
0.4,0.25,1.85404962177392,29,0.526666666666667,0.0122222222222222,0.160150355781819,0.146260758282895,-0.239849644218181,0.239849644218181,1.12663913620963
0.4,0.25,1.85404962177392,30,0.544444444444444,0.00555555555555556,0.42195802685039,0.140409726657753,0.0219580268503897,0.0219580268503897,0.9517122898682
0.4,0.25,1.85404962177392,31,0.565555555555556,0.01,0.690278726582987,0.142362030474234,0.290278726582987,0.290278726582987,1.12064833205355
0.4,0.25,1.85404962177392,32,0.525555555555556,0.00333333333333333,0.127937986725002,0.144081145320932,-0.272062013274998,0.272062013274998,0.943547534670195
0.4,0.25,1.85404962177392,33,0.532222222222222,0.00777777777777778,0.393540511834136,0.151072487568097,-0.00645948816586378,0.00645948816586378,1.14501770603974
0.4,0.25,1.85404962177392,34,0.546666666666667,0.00666666666666667,0.480038632648648,0.150410254470593,0.0800386326486484,0.0800386326486484,1.16016784068858
0.4,0.25,1.85404962177392,35,0.556666666666667,0.0122222222222222,0.394687389821055,0.137083047074538,-0.00531261017894508,0.00531261017894508,0.965997102634116
0.4,0.25,1.85404962177392,36,0.542222222222222,0.00111111111111111,0.538987544880415,0.146382013293184,0.138987544880415,0.138987544880415,1.0116819569827
0.4,0.25,1.85404962177392,37,0.535555555555556,0.00333333333333333,0.29506820489452,0.140728365009056,-0.10493179510548,0.10493179510548,0.996708416862423
0.4,0.25,1.85404962177392,38,0.528888888888889,0.01,0.420171619580215,0.149294962049996,0.0201716195802152,0.0201716195802152,1.04712950768719
0.4,0.25,1.85404962177392,39,0.523333333333333,0.00777777777777778,0.299112986848614,0.150907526830913,-0.100887013151386,0.100887013151386,0.967442239712809
0.4,0.25,1.85404962177392,40,0.53,0.00888888888888889,0.34300970699084,0.151884478119845,-0.05699029300916,0.05699029300916,1.03397276848411
0.4,0.25,1.85404962177392,41,0.536666666666667,0.00444444444444444,0.245597679058842,0.141032271742725,-0.154402320941158,0.154402320941158,0.94845153563427
0.4,0.25,1.85404962177392,42,0.532222222222222,0.00888888888888889,0.591579560909011,0.146684726857088,0.191579560909011,0.191579560909011,0.959347781210725
0.4,0.25,1.85404962177392,43,0.554444444444444,0.00444444444444444,0.641583345711369,0.143977399214798,0.241583345711369,0.241583345711369,0.992772734572462
0.4,0.25,1.85404962177392,44,0.516666666666667,0.00555555555555556,0.485408374427477,0.151234810334131,0.0854083744274767,0.0854083744274767,0.978358441631883
0.4,0.25,1.85404962177392,45,0.526666666666667,0.01,0.43305848788075,0.145208307206224,0.0330584878807496,0.0330584878807496,0.930833735094113
0.4,0.25,1.85404962177392,46,0.513333333333333,0.00777777777777778,0.307422412482162,0.149060456284431,-0.0925775875178378,0.0925775875178378,0.941793153596641
0.4,0.25,1.85404962177392,47,0.538888888888889,0.00666666666666667,0.478465694835603,0.147912030799665,0.0784656948356025,0.0784656948356025,0.985578298644658
