"eta_true","rep","model","intercept","eta_hat","abs_bias","disease_rate"
1.6,124,"no_intercept",NA,1.34325929072068,0.256740709279316,0.566666666666667
1.6,124,"with_intercept",-0.30896400420701,1.80460352336089,0.204603523360894,0.566666666666667
1.6,125,"no_intercept",NA,1.46714346535575,0.132856534644252,0.552222222222222
1.6,125,"with_intercept",-0.152523316045113,1.69379571540453,0.0937957154045319,0.552222222222222
1.6,126,"no_intercept",NA,1.1484368609966,0.451563139003405,0.544444444444444
1.6,126,"with_intercept",-0.296246380858898,1.60103253747034,0.00103253747033749,0.544444444444444
1.6,127,"no_intercept",NA,1.77421496224129,0.174214962241288,0.556666666666667
1.6,127,"with_intercept",0.0576644340027378,1.68577130635307,0.0857713063530712,0.556666666666667
1.6,128,"no_intercept",NA,1.53733854935989,0.0626614506401098,0.533333333333333
1.6,128,"with_intercept",-0.877801913382045,2.85863895253541,1.25863895253541,0.533333333333333
1.6,129,"no_intercept",NA,1.33117703041939,0.268822969580609,0.533333333333333
1.6,129,"with_intercept",-0.111038496491456,1.49987355377592,0.100126446224083,0.533333333333333
1.6,130,"no_intercept",NA,1.62481257331935,0.0248125733193498,0.541111111111111
1.6,130,"with_intercept",0.541640743975912,0.846806884753259,0.753193115246741,0.541111111111111
1.6,131,"no_intercept",NA,1.92164239302937,0.321642393029369,0.554444444444444
1.6,131,"with_intercept",0.45105357327222,1.24959257457729,0.350407425422714,0.554444444444444
1.6,132,"no_intercept",NA,1.89078626706637,0.290786267066366,0.57
1.6,132,"with_intercept",-0.180965500030074,2.14806534036054,0.548065340360544,0.57
1.6,133,"no_intercept",NA,1.86202803137403,0.262028031374027,0.561111111111111
1.6,133,"with_intercept",-0.582634354158783,2.73551799659739,1.13551799659739,0.561111111111111
1.6,134,"no_intercept",NA,1.43342333128311,0.166576668716892,0.541111111111111
1.6,134,"with_intercept",-0.852362992606985,2.72867953266788,1.12867953266788,0.541111111111111
1.6,135,"no_intercept",NA,2.15197973467876,0.551979734678764,0.533333333333333
1.6,135,"with_intercept",0.659943521006241,1.18444124441305,0.415558755586948,0.533333333333333
1.6,136,"no_intercept",NA,1.99835040553892,0.398350405538916,0.557777777777778
1.6,136,"with_intercept",-0.755497933640096,3.19060865453469,1.59060865453469,0.557777777777778
1.6,137,"no_intercept",NA,2.03671574834498,0.436715748344981,0.566666666666667
1.6,137,"with_intercept",-1.08435157082222,3.71371814299131,2.11371814299131,0.566666666666667
1.6,138,"no_intercept",NA,1.77490404973641,0.174904049736405,0.518888888888889
1.6,138,"with_intercept",0.0695509462317548,1.66463436905148,0.0646343690514815,0.518888888888889
1.6,139,"no_intercept",NA,1.53115601407718,0.068843985922818,0.483333333333333
1.6,139,"with_intercept",0.00695308859113459,1.51999908725522,0.0800009127447816,0.483333333333333
1.6,140,"no_intercept",NA,2.22897533755631,0.62897533755631,0.541111111111111
1.6,140,"with_intercept",-0.402805492042358,2.83622615215113,1.23622615215113,0.541111111111111
1.6,141,"no_intercept",NA,2.55440775972934,0.954407759729338,0.582222222222222
1.6,141,"with_intercept",-0.453240412528853,3.23472692479121,1.63472692479121,0.582222222222222
1.6,142,"no_intercept",NA,1.79252595876501,0.192525958765008,0.558888888888889
1.6,142,"with_intercept",0.0536790119887951,1.71618699923319,0.116186999233186,0.558888888888889
1.6,143,"no_intercept",NA,1.97127374014671,0.371273740146707,0.548888888888889
1.6,143,"with_intercept",-0.191092263184073,2.25669121761147,0.656691217611472,0.548888888888889
1.6,144,"no_intercept",NA,1.26808730339418,0.331912696605825,0.524444444444444
1.6,144,"with_intercept",-0.734185136152343,2.36655842190056,0.766558421900556,0.524444444444444
1.6,145,"no_intercept",NA,1.10303315490724,0.496966845092762,0.528888888888889
1.6,145,"with_intercept",-0.241015250523072,1.47874225165523,0.121257748344773,0.528888888888889
1.6,146,"no_intercept",NA,1.44734364706086,0.15265635293914,0.561111111111111
1.6,146,"with_intercept",0.307473664891772,1.00827111587139,0.591728884128611,0.561111111111111
1.6,147,"no_intercept",NA,1.9386307639522,0.3386307639522,0.547777777777778
1.6,147,"with_intercept",0.263086191320237,1.53869299233079,0.0613070076692095,0.547777777777778
1.6,148,"no_intercept",NA,1.4110046038244,0.188995396175602,0.524444444444444
1.6,148,"with_intercept",-0.457583197580268,2.10673526183478,0.506735261834784,0.524444444444444
1.6,149,"no_intercept",NA,1.79996089623687,0.199960896236866,0.535555555555556
1.6,149,"with_intercept",-0.0098957006625803,1.81511697889634,0.215116978896341,0.535555555555556
1.6,150,"no_intercept",NA,1.92300354002542,0.323003540025423,0.552222222222222
1.6,150,"with_intercept",0.384037648107305,1.36570483786354,0.234295162136461,0.552222222222222
1.6,151,"no_intercept",NA,2.40334515224432,0.803345152244319,0.577777777777778
1.6,151,"with_intercept",-0.886250119750258,3.7603326407119,2.1603326407119,0.577777777777778
1.6,152,"no_intercept",NA,1.79405762895881,0.19405762895881,0.532222222222222
1.6,152,"with_intercept",0.354612985916306,1.27704328949401,0.322956710505985,0.532222222222222
1.6,153,"no_intercept",NA,1.63307125411182,0.0330712541118219,0.528888888888889
1.6,153,"with_intercept",0.112285539954313,1.46012192422365,0.139878075776352,0.528888888888889
1.6,154,"no_intercept",NA,1.64566838124504,0.0456683812450358,0.54
1.6,154,"with_intercept",0.526048962706851,0.865055571816615,0.734944428183386,0.54
1.6,155,"no_intercept",NA,1.46801559220745,0.131984407792551,0.565555555555556
1.6,155,"with_intercept",-0.0934375740688131,1.60256797383528,0.00256797383527552,0.565555555555556
1.6,156,"no_intercept",NA,2.20126076475587,0.601260764755867,0.548888888888889
1.6,156,"with_intercept",0.528841605130558,1.40343883465086,0.196561165349139,0.548888888888889
1.6,157,"no_intercept",NA,2.20752759455857,0.607527594558567,0.552222222222222
1.6,157,"with_intercept",0.432459295601222,1.55996949059205,0.0400305094079507,0.552222222222222
1.6,158,"no_intercept",NA,1.78287005082051,0.18287005082051,0.531111111111111
1.6,158,"with_intercept",0.110814428650061,1.61927175164386,0.0192717516438579,0.531111111111111
1.6,159,"no_intercept",NA,2.16620495071886,0.566204950718861,0.585555555555556
1.6,159,"with_intercept",-0.577716694732149,3.02538981329281,1.42538981329281,0.585555555555556
1.6,160,"no_intercept",NA,2.17783862410744,0.577838624107436,0.547777777777778
1.6,160,"with_intercept",-0.394014527974481,2.79017951531383,1.19017951531383,0.547777777777778
1.6,161,"no_intercept",NA,2.12146432021523,0.521464320215227,0.552222222222222
1.6,161,"with_intercept",0.313844063097294,1.65914134158598,0.059141341585977,0.552222222222222
1.6,162,"no_intercept",NA,2.02718165073773,0.42718165073773,0.556666666666667
1.6,162,"with_intercept",-0.576742543073912,2.87128231028643,1.27128231028643,0.556666666666667
1.6,163,"no_intercept",NA,1.81359050205759,0.213590502057589,0.555555555555556
1.6,163,"with_intercept",0.356154097188359,1.27458254889553,0.325417451104474,0.555555555555556
1.6,164,"no_intercept",NA,1.35973889153285,0.240261108467154,0.545555555555556
1.6,164,"with_intercept",-0.0649659393320181,1.45911236185208,0.140887638147924,0.545555555555556
1.6,165,"no_intercept",NA,1.99035005058452,0.390350050584524,0.53
1.6,165,"with_intercept",-0.253853462593856,2.37959164803916,0.77959164803916,0.53
1.6,166,"no_intercept",NA,1.38074964907017,0.219250350929825,0.538888888888889
1.6,166,"with_intercept",0.175661387990527,1.11014763124082,0.489852368759184,0.538888888888889
1.6,167,"no_intercept",NA,1.55071863225961,0.0492813677403869,0.523333333333333
1.6,167,"with_intercept",0.284346859750381,1.11718783869264,0.482812161307363,0.523333333333333
1.6,168,"no_intercept",NA,1.86487782929366,0.264877829293664,0.557777777777778
1.6,168,"with_intercept",0.1984712155513,1.56800668945889,0.0319933105411092,0.557777777777778
1.6,169,"no_intercept",NA,0.870878916139295,0.729121083860705,0.543333333333333
1.6,169,"with_intercept",-0.00333474383901382,0.875856699822605,0.724143300177395,0.543333333333333
1.6,170,"no_intercept",NA,1.50400664852031,0.0959933514796938,0.521111111111111
1.6,170,"with_intercept",-0.225776689479657,1.86014983614632,0.260149836146319,0.521111111111111
1.6,171,"no_intercept",NA,1.69535039168687,0.0953503916868743,0.553333333333333
1.6,171,"with_intercept",-0.128477096029515,1.89323592857615,0.293235928576148,0.553333333333333
1.6,172,"no_intercept",NA,1.66994434091491,0.0699443409149063,0.527777777777778
1.6,172,"with_intercept",0.164430930099554,1.43008785038693,0.169912149613067,0.527777777777778
1.6,173,"no_intercept",NA,2.33063985392354,0.730639853923542,0.554444444444444
1.6,173,"with_intercept",-0.0707828611724965,2.43383409002041,0.833834090020412,0.554444444444444
1.6,174,"no_intercept",NA,1.24754701250549,0.352452987494507,0.551111111111111
1.6,174,"with_intercept",-0.267809993558613,1.65554121194563,0.0555412119456336,0.551111111111111
1.6,175,"no_intercept",NA,1.66662491326081,0.066624913260811,0.55
1.6,175,"with_intercept",0.279590726533697,1.24203615051895,0.357963849481048,0.55
1.6,176,"no_intercept",NA,1.65575532039506,0.0557553203950634,0.503333333333333
1.6,176,"with_intercept",-0.18465224050393,1.94623171884248,0.346231718842482,0.503333333333333
1.6,177,"no_intercept",NA,1.20283044507754,0.39716955492246,0.535555555555556
1.6,177,"with_intercept",0.37587250117546,0.632676953497114,0.967323046502886,0.535555555555556
1.6,178,"no_intercept",NA,1.64284037733381,0.042840377333806,0.553333333333333
1.6,178,"with_intercept",0.0159981367245617,1.61927655343243,0.0192765534324288,0.553333333333333
1.6,179,"no_intercept",NA,1.34995137952673,0.250048620473268,0.496666666666667
1.6,179,"with_intercept",-0.439974959129531,2.03063119552747,0.430631195527474,0.496666666666667
1.6,180,"no_intercept",NA,2.20745505023547,0.607455050235467,0.543333333333333
1.6,180,"with_intercept",-0.214301526814202,2.53540171965397,0.935401719653968,0.543333333333333
1.6,181,"no_intercept",NA,2.21138534257154,0.611385342571538,0.561111111111111
1.6,181,"with_intercept",0.370028230084057,1.66373017694127,0.0637301769412673,0.561111111111111
1.6,182,"no_intercept",NA,2.08319076224355,0.483190762243547,0.537777777777778
1.6,182,"with_intercept",0.0645777838013368,1.98758557442292,0.387585574422919,0.537777777777778
1.6,183,"no_intercept",NA,2.34577922036772,0.745779220367717,0.541111111111111
1.6,183,"with_intercept",-0.852199829244411,3.71650184416666,2.11650184416666,0.541111111111111
1.6,184,"no_intercept",NA,1.75061715421542,0.150617154215417,0.541111111111111
1.6,184,"with_intercept",0.345604706100655,1.2366524227873,0.363347577212696,0.541111111111111
1.6,185,"no_intercept",NA,1.51901662094331,0.0809833790566887,0.532222222222222
1.6,185,"with_intercept",-0.456685335252371,2.23126512153853,0.631265121538533,0.532222222222222
1.6,186,"no_intercept",NA,1.41857814199971,0.181421858000286,0.543333333333333
1.6,186,"with_intercept",-0.376822983384483,1.99912508242371,0.399125082423711,0.543333333333333
1.6,187,"no_intercept",NA,2.24504853275247,0.64504853275247,0.528888888888889
1.6,187,"with_intercept",-0.196212113159697,2.54718437329984,0.947184373299837,0.528888888888889
1.6,188,"no_intercept",NA,1.90425512073804,0.304255120738038,0.548888888888889
1.6,188,"with_intercept",0.149235687857696,1.68316765501508,0.0831676550150848,0.548888888888889
1.6,189,"no_intercept",NA,1.86075178752006,0.260751787520064,0.557777777777778
1.6,189,"with_intercept",-0.331477353725644,2.35230424060397,0.752304240603972,0.557777777777778
1.6,190,"no_intercept",NA,1.65830838759582,0.058308387595815,0.564444444444444
1.6,190,"with_intercept",-0.305576132502029,2.11740256891843,0.517402568918433,0.564444444444444
1.6,191,"no_intercept",NA,1.83669386887363,0.236693868873626,0.57
1.6,191,"with_intercept",0.931778440974511,0.422341879432445,1.17765812056755,0.57
1.6,192,"no_intercept",NA,1.80105919956374,0.201059199563739,0.545555555555556
1.6,192,"with_intercept",-0.263029368143127,2.19134122507623,0.591341225076226,0.545555555555556
1.6,193,"no_intercept",NA,1.61365375784259,0.0136537578425857,0.553333333333333
1.6,193,"with_intercept",0.228773242042669,1.27060856068461,0.329391439315394,0.553333333333333
1.6,194,"no_intercept",NA,1.29161333486671,0.308386665133293,0.57
1.6,194,"with_intercept",0.54640150893974,0.487926779354708,1.11207322064529,0.57
1.6,195,"no_intercept",NA,1.42170688844074,0.178293111559263,0.552222222222222
1.6,195,"with_intercept",-0.19173959800685,1.70478471335949,0.10478471335949,0.552222222222222
1.6,196,"no_intercept",NA,1.61435524052286,0.0143552405228631,0.544444444444444
1.6,196,"with_intercept",-0.707684180272769,2.7287810206665,1.1287810206665,0.544444444444444
1.6,197,"no_intercept",NA,1.84610391052007,0.246103910520067,0.534444444444444
1.6,197,"with_intercept",-0.140897529131445,2.05495626548633,0.454956265486332,0.534444444444444
1.6,198,"no_intercept",NA,2.04628279722063,0.446282797220626,0.52
1.6,198,"with_intercept",-0.756701297552338,3.26151765983404,1.66151765983404,0.52
1.6,199,"no_intercept",NA,2.04829030370974,0.448290303709744,0.542222222222222
1.6,199,"with_intercept",0.538210279608506,1.27102024346948,0.328979756530517,0.542222222222222
1.6,200,"no_intercept",NA,2.16372064601077,0.563720646010769,0.524444444444444
1.6,200,"with_intercept",-0.384486924544032,2.76611714113363,1.16611714113363,0.524444444444444
2.8,1,"no_intercept",NA,2.23030486844779,0.569695131552211,0.547777777777778
2.8,1,"with_intercept",-0.0658194757314069,2.3299404779008,0.470059522099199,0.547777777777778
2.8,2,"no_intercept",NA,2.56314274600408,0.236857253995918,0.577777777777778
2.8,2,"with_intercept",0.310103928559601,2.11807105125536,0.681928948744645,0.577777777777778
2.8,3,"no_intercept",NA,2.5528768234948,0.247123176505198,0.554444444444444
2.8,3,"with_intercept",-0.397999714452672,3.1561352833307,0.356135283330699,0.554444444444444
2.8,4,"no_intercept",NA,3.47335335669534,0.673353356695342,0.582222222222222
2.8,4,"with_intercept",0.434430373657842,2.85233834289453,0.0523383428945325,0.582222222222222
2.8,5,"no_intercept",NA,2.14503103500346,0.654968964996539,0.567777777777778
2.8,5,"with_intercept",0.517675760523403,1.40157524524843,1.39842475475157,0.567777777777778
2.8,6,"no_intercept",NA,2.70386397234908,0.0961360276509153,0.565555555555556
2.8,6,"with_intercept",0.310240506376546,2.27879869473199,0.521201305268014,0.565555555555556
2.8,7,"no_intercept",NA,2.74466344697531,0.0553365530246928,0.6
2.8,7,"with_intercept",-0.249701362141344,3.1008613999955,0.300861399995501,0.6
2.8,8,"no_intercept",NA,3.42838564743896,0.628385647438961,0.566666666666667
2.8,8,"with_intercept",-0.369426864673115,3.96384656333368,1.16384656333368,0.566666666666667
2.8,9,"no_intercept",NA,3.13918240568171,0.339182405681707,0.571111111111111
2.8,9,"with_intercept",0.0574870224975045,3.0577991430691,0.257799143069097,0.571111111111111
2.8,10,"no_intercept",NA,2.72187485191378,0.0781251480862153,0.603333333333333
2.8,10,"with_intercept",-0.129864714929657,2.90842462433401,0.108424624334014,0.603333333333333
2.8,11,"no_intercept",NA,3.51304897505311,0.71304897505311,0.572222222222222
2.8,11,"with_intercept",-0.345945858510433,4.01251917744973,1.21251917744973,0.572222222222222
2.8,12,"no_intercept",NA,2.6458352430328,0.154164756967198,0.576666666666667
2.8,12,"with_intercept",0.411302030342251,2.05366152834621,0.746338471653791,0.576666666666667
2.8,13,"no_intercept",NA,2.53614881056631,0.263851189433687,0.566666666666667
2.8,13,"with_intercept",0.390973363935438,1.98058208168638,0.819417918313625,0.566666666666667
2.8,14,"no_intercept",NA,3.97023999727549,1.17023999727549,0.586666666666667
2.8,14,"with_intercept",-1.12596711858467,5.59821636743052,2.79821636743052,0.586666666666667
2.8,15,"no_intercept",NA,2.5997897515886,0.200210248411403,0.575555555555556
2.8,15,"with_intercept",0.860013479582045,1.43983967780497,1.36016032219503,0.575555555555556
2.8,16,"no_intercept",NA,3.19278079920417,0.392780799204165,0.63
2.8,16,"with_intercept",-0.304355516619974,3.61585466179905,0.815854661799047,0.63
2.8,17,"no_intercept",NA,3.6967755115119,0.896775511511896,0.576666666666667
2.8,17,"with_intercept",-0.102490969272012,3.84310744202327,1.04310744202327,0.576666666666667
2.8,18,"no_intercept",NA,2.89326113662025,0.0932611366202543,0.617777777777778
2.8,18,"with_intercept",0.149389583173397,2.68486180194084,0.115138198059163,0.617777777777778
2.8,19,"no_intercept",NA,3.46810698070285,0.668106980702854,0.582222222222222
2.8,19,"with_intercept",-0.292894728719139,3.89272385608396,1.09272385608396,0.582222222222222
2.8,20,"no_intercept",NA,3.05262318943067,0.25262318943067,0.581111111111111
2.8,20,"with_intercept",-0.400817311810443,3.64441745087817,0.844417450878166,0.581111111111111
2.8,21,"no_intercept",NA,2.65741083824281,0.142589161757188,0.548888888888889
2.8,21,"with_intercept",-1.16056021896012,4.46229082738182,1.66229082738182,0.548888888888889
2.8,22,"no_intercept",NA,3.28096138461349,0.480961384613494,0.578888888888889
2.8,22,"with_intercept",0.528175443721838,2.51410753220954,0.285892467790455,0.578888888888889
2.8,23,"no_intercept",NA,3.22094193351666,0.420941933516665,0.593333333333333
2.8,23,"with_intercept",-0.780845079644155,4.39111117549668,1.59111117549668,0.593333333333333
2.8,24,"no_intercept",NA,2.69586694761583,0.104133052384169,0.564444444444444
2.8,24,"with_intercept",-0.21218936215786,3.00589820946476,0.205898209464762,0.564444444444444
2.8,25,"no_intercept",NA,3.41179652213292,0.611796522132917,0.573333333333333
2.8,25,"with_intercept",-0.375218896224368,3.95927472700069,1.15927472700069,0.573333333333333
2.8,26,"no_intercept",NA,3.32910017283375,0.529100172833753,0.608888888888889
2.8,26,"with_intercept",-0.689659318053919,4.3326217456521,1.5326217456521,0.608888888888889
2.8,27,"no_intercept",NA,3.716711949355,0.916711949354995,0.565555555555556
2.8,27,"with_intercept",0.272569690058461,3.33084853171754,0.53084853171754,0.565555555555556
2.8,28,"no_intercept",NA,3.34180923202808,0.541809232028079,0.577777777777778
2.8,28,"with_intercept",-0.888835046083289,4.71405623415283,1.91405623415283,0.577777777777778
2.8,29,"no_intercept",NA,2.94405536868192,0.144055368681919,0.614444444444444
2.8,29,"with_intercept",-0.272247602923347,3.33106840098895,0.531068400988953,0.614444444444444
2.8,30,"no_intercept",NA,4.14931115271813,1.34931115271813,0.598888888888889
2.8,30,"with_intercept",0.759406088928377,3.07817027000818,0.278170270008177,0.598888888888889
2.8,31,"no_intercept",NA,2.52851562925191,0.271484370748092,0.561111111111111
2.8,31,"with_intercept",-0.00305854039001319,2.53314476802283,0.266855231977168,0.561111111111111
2.8,32,"no_intercept",NA,3.12301701006882,0.323017010068821,0.592222222222222
2.8,32,"with_intercept",0.134508442915917,2.93574788203706,0.135747882037057,0.592222222222222
2.8,33,"no_intercept",NA,3.19967293148697,0.399672931486974,0.575555555555556
2.8,33,"with_intercept",-0.277369496431116,3.61051368399686,0.810513683996859,0.575555555555556
2.8,34,"no_intercept",NA,2.9396029569239,0.139602956923901,0.603333333333333
2.8,34,"with_intercept",0.733749042605973,1.95557545008068,0.84442454991932,0.603333333333333
2.8,35,"no_intercept",NA,2.34824165162625,0.451758348373748,0.584444444444444
2.8,35,"with_intercept",-0.503691982414724,3.10767190666828,0.307671906668282,0.584444444444444
2.8,36,"no_intercept",NA,3.70672378578185,0.90672378578185,0.608888888888889
2.8,36,"with_intercept",0.261222926740021,3.35764892316796,0.557648923167959,0.608888888888889
2.8,37,"no_intercept",NA,2.8520157578839,0.0520157578838969,0.578888888888889
2.8,37,"with_intercept",-0.485904296153284,3.57307379023021,0.773073790230208,0.578888888888889
2.8,38,"no_intercept",NA,3.34396995482524,0.543969954825236,0.615555555555556
2.8,38,"with_intercept",-0.0950559697282945,3.47599285920865,0.675992859208652,0.615555555555556
2.8,39,"no_intercept",NA,2.60278219345161,0.197217806548392,0.607777777777778
2.8,39,"with_intercept",-0.51199742639815,3.35799898095498,0.557998980954976,0.607777777777778
2.8,40,"no_intercept",NA,2.62585211539674,0.174147884603259,0.556666666666667
2.8,40,"with_intercept",-0.0259586877476287,2.66444529724607,0.135554702753925,0.556666666666667
2.8,41,"no_intercept",NA,3.14436263204715,0.344362632047148,0.595555555555556
2.8,41,"with_intercept",-0.0312061639924681,3.18745132953155,0.387451329531553,0.595555555555556
2.8,42,"no_intercept",NA,3.2519806755625,0.451980675562505,0.572222222222222
2.8,42,"with_intercept",-0.410599234594855,3.83238479749515,1.03238479749515,0.572222222222222
2.8,43,"no_intercept",NA,2.80093657202214,0.000936572022138815,0.596666666666667
2.8,43,"with_intercept",0.497128116309286,2.11554422541873,0.684455774581267,0.596666666666667
2.8,44,"no_intercept",NA,3.4752153126823,0.675215312682298,0.607777777777778
2.8,44,"with_intercept",0.459674107009158,2.84153009662803,0.0415300966280334,0.607777777777778
2.8,45,"no_intercept",NA,2.49175876043267,0.30824123956733,0.592222222222222
2.8,45,"with_intercept",-0.0202674140448262,2.52025646067626,0.279743539323738,0.592222222222222
2.8,46,"no_intercept",NA,3.93987776163814,1.13987776163814,0.588888888888889
2.8,46,"with_intercept",-0.763959134821675,5.10160578384823,2.30160578384823,0.588888888888889
2.8,47,"no_intercept",NA,2.82170753102953,0.0217075310295334,0.605555555555556
2.8,47,"with_intercept",0.358124994931019,2.32538382934243,0.474616170657573,0.605555555555556
2.8,48,"no_intercept",NA,2.98994931816508,0.189949318165084,0.572222222222222
2.8,48,"with_intercept",-0.0528124727706355,3.06772164267841,0.267721642678413,0.572222222222222
2.8,49,"no_intercept",NA,3.64824166463518,0.848241664635178,0.607777777777778
2.8,49,"with_intercept",0.683804217074119,2.748095965998,0.0519040340019967,0.607777777777778
2.8,50,"no_intercept",NA,3.79801176575519,0.998011765755192,0.6
2.8,50,"with_intercept",0.518737863989272,3.05209638055507,0.25209638055507,0.6
2.8,51,"no_intercept",NA,2.44995107297623,0.350048927023765,0.597777777777778
2.8,51,"with_intercept",0.0933139725682442,2.3183124877877,0.481687512212298,0.597777777777778
2.8,52,"no_intercept",NA,2.60305554421128,0.196944455788716,0.592222222222222
2.8,52,"with_intercept",0.765210244316727,1.57658761724986,1.22341238275014,0.592222222222222
2.8,53,"no_intercept",NA,2.53228674388454,0.267713256115459,0.572222222222222
2.8,53,"with_intercept",-0.301318511936592,2.97300931956404,0.173009319564044,0.572222222222222
2.8,54,"no_intercept",NA,3.16089828286255,0.360898282862551,0.558888888888889
2.8,54,"with_intercept",0.801486928260361,2.00352144334374,0.796478556656262,0.558888888888889
2.8,55,"no_intercept",NA,2.75133765647223,0.0486623435277735,0.578888888888889
2.8,55,"with_intercept",0.989701071069724,1.40768324041112,1.39231675958888,0.578888888888889
2.8,56,"no_intercept",NA,3.61036560910563,0.810365609105634,0.602222222222222
2.8,56,"with_intercept",0.0919759959108468,3.48169433688827,0.681694336888266,0.602222222222222
2.8,57,"no_intercept",NA,2.84455478302035,0.0445547830203545,0.552222222222222
2.8,57,"with_intercept",-0.354973447632355,3.41393129751305,0.613931297513052,0.552222222222222
2.8,58,"no_intercept",NA,2.70737623589513,0.092623764104868,0.575555555555556
2.8,58,"with_intercept",0.259918127988007,2.32809201554219,0.471907984457806,0.575555555555556
2.8,59,"no_intercept",NA,3.29823988646807,0.498239886468069,0.57
2.8,59,"with_intercept",0.25977242307287,2.91866723916056,0.118667239160563,0.57
2.8,60,"no_intercept",NA,2.86120324191598,0.0612032419159823,0.592222222222222
2.8,60,"with_intercept",-0.345898523922523,3.36009475118173,0.560094751181728,0.592222222222222
2.8,61,"no_intercept",NA,3.34866634296407,0.548666342964073,0.617777777777778
2.8,61,"with_intercept",-0.513276302228922,4.08291465982181,1.28291465982181,0.617777777777778
2.8,62,"no_intercept",NA,3.7180512085707,0.918051208570703,0.582222222222222
2.8,62,"with_intercept",0.728143074476027,2.69702846473787,0.102971535262134,0.582222222222222
2.8,63,"no_intercept",NA,2.83505805716319,0.0350580571631931,0.575555555555556
2.8,63,"with_intercept",-0.203336769169516,3.12890365193111,0.32890365193111,0.575555555555556
2.8,64,"no_intercept",NA,2.67055549787299,0.129444502127011,0.57
2.8,64,"with_intercept",0.13562967877321,2.47368055985823,0.326319440141769,0.57
2.8,65,"no_intercept",NA,2.85236326554001,0.0523632655400075,0.601111111111111
2.8,65,"with_intercept",0.739224197192655,1.83184215268795,0.968157847312046,0.601111111111111
2.8,66,"no_intercept",NA,2.29293219475868,0.507067805241316,0.546666666666667
2.8,66,"with_intercept",0.193938535684189,1.99580636988602,0.804193630113977,0.546666666666667
2.8,67,"no_intercept",NA,3.98823201367953,1.18823201367953,0.602222222222222
2.8,67,"with_intercept",-0.423950870361881,4.58277681010025,1.78277681010025,0.602222222222222
2.8,68,"no_intercept",NA,2.71771157964486,0.0822884203551433,0.565555555555556
2.8,68,"with_intercept",1.14534657882957,1.14373844587055,1.65626155412945,0.565555555555556
2.8,69,"no_intercept",NA,2.67989661557106,0.120103384428936,0.615555555555556
2.8,69,"with_intercept",1.47469225119807,0.717782536383657,2.08221746361634,0.615555555555556
2.8,70,"no_intercept",NA,2.4781647193417,0.321835280658303,0.552222222222222
2.8,70,"with_intercept",0.536174616489286,1.6794242220902,1.1205757779098,0.552222222222222
2.8,71,"no_intercept",NA,3.02159651926531,0.221596519265311,0.592222222222222
2.8,71,"with_intercept",-0.392837881922374,3.5886563415924,0.788656341592405,0.592222222222222
2.8,72,"no_intercept",NA,2.51397155414521,0.286028445854793,0.557777777777778
2.8,72,"with_intercept",0.653758407882672,1.57071565913453,1.22928434086547,0.557777777777778
2.8,73,"no_intercept",NA,3.3909802777477,0.590980277747704,0.601111111111111
2.8,73,"with_intercept",-0.418586800761332,3.97806803442602,1.17806803442602,0.601111111111111
2.8,74,"no_intercept",NA,3.04768768248948,0.247687682489478,0.596666666666667
2.8,74,"with_intercept",-0.2804716882187,3.45646177609575,0.656461776095745,0.596666666666667
2.8,75,"no_intercept",NA,3.29061915183383,0.49061915183383,0.592222222222222
2.8,75,"with_intercept",-0.228868719817317,3.62181772791329,0.821817727913293,0.592222222222222
2.8,76,"no_intercept",NA,2.71800845127241,0.081991548727594,0.577777777777778
2.8,76,"with_intercept",-1.06062279616795,4.33590375218692,1.53590375218692,0.577777777777778
2.8,77,"no_intercept",NA,3.26211207380441,0.46211207380441,0.572222222222222
2.8,77,"with_intercept",0.103459705255706,3.11941431263602,0.319414312636025,0.572222222222222
2.8,78,"no_intercept",NA,2.84305825260539,0.0430582526053871,0.56
2.8,78,"with_intercept",0.132003305805649,2.64929256241563,0.150707437584373,0.56
2.8,79,"no_intercept",NA,2.47056802388973,0.329431976110271,0.568888888888889
2.8,79,"with_intercept",-0.165797815532857,2.70904961234761,0.09095038765239,0.568888888888889
2.8,80,"no_intercept",NA,2.52196126415052,0.278038735849476,0.571111111111111
2.8,80,"with_intercept",0.356137166815285,2.00676057929985,0.793239420700148,0.571111111111111
2.8,81,"no_intercept",NA,2.88900255639253,0.0890025563925336,0.59
2.8,81,"with_intercept",0.751352405536721,1.884354285605,0.915645714395004,0.59
2.8,82,"no_intercept",NA,3.07310943909837,0.273109439098365,0.591111111111111
2.8,82,"with_intercept",0.0117318602759878,3.05659624923376,0.256596249233761,0.591111111111111
2.8,83,"no_intercept",NA,3.07743409035057,0.277434090350572,0.625555555555556
2.8,83,"with_intercept",0.11729872325082,2.91644294499043,0.116442944990431,0.625555555555556
2.8,84,"no_intercept",NA,3.81713450857178,1.01713450857178,0.601111111111111
2.8,84,"with_intercept",-0.535514681705829,4.65900471351277,1.85900471351277,0.601111111111111
2.8,85,"no_intercept",NA,2.69952991013211,0.100470089867893,0.574444444444444
2.8,85,"with_intercept",0.714423193996231,1.70746620837806,1.09253379162194,0.574444444444444
2.8,86,"no_intercept",NA,2.6381775738752,0.161822426124803,0.564444444444444
2.8,86,"with_intercept",0.809035483855402,1.45280550009752,1.34719449990248,0.564444444444444
2.8,87,"no_intercept",NA,2.93089735241594,0.130897352415943,0.58
