"eta_true","sweeps","update","gen_scale","fit_scale","rep","eta_hat","eta_abs_bias","disease_rate"
1.6,100,"checkerboard","avg","avg",50,1.6591191093102,0.0591191093101948,0.53
1.6,100,"checkerboard","sum","sum",1,1.99945556766932,0.39945556766932,0.695555555555556
1.6,100,"checkerboard","sum","sum",2,1.76607527358855,0.166075273588548,0.714444444444444
1.6,100,"checkerboard","sum","sum",3,1.72115675365093,0.121156753650933,0.698888888888889
1.6,100,"checkerboard","sum","sum",4,1.61461265897869,0.0146126589786861,0.727777777777778
1.6,100,"checkerboard","sum","sum",5,1.65620776978693,0.0562077697869283,0.69
1.6,100,"checkerboard","sum","sum",6,1.91679000880314,0.31679000880314,0.705555555555556
1.6,100,"checkerboard","sum","sum",7,1.83590689157077,0.235906891570773,0.705555555555556
1.6,100,"checkerboard","sum","sum",8,1.73991422969818,0.139914229698175,0.725555555555556
1.6,100,"checkerboard","sum","sum",9,1.76319031947021,0.163190319470209,0.711111111111111
1.6,100,"checkerboard","sum","sum",10,1.79997665086169,0.199976650861691,0.734444444444444
1.6,100,"checkerboard","sum","sum",11,1.56501113894754,0.0349888610524625,0.684444444444444
1.6,100,"checkerboard","sum","sum",12,1.80293965901975,0.202939659019749,0.738888888888889
1.6,100,"checkerboard","sum","sum",13,1.78302431566973,0.183024315669726,0.737777777777778
1.6,100,"checkerboard","sum","sum",14,1.7258005906517,0.125800590651695,0.725555555555556
1.6,100,"checkerboard","sum","sum",15,1.60182157164688,0.00182157164687635,0.707777777777778
1.6,100,"checkerboard","sum","sum",16,1.6925279030085,0.0925279030084998,0.722222222222222
1.6,100,"checkerboard","sum","sum",17,1.44279791781579,0.157202082184208,0.704444444444444
1.6,100,"checkerboard","sum","sum",18,1.68676678966438,0.0867667896643765,0.705555555555556
1.6,100,"checkerboard","sum","sum",19,1.93016257827785,0.330162578277845,0.684444444444444
1.6,100,"checkerboard","sum","sum",20,1.52741535110381,0.0725846488961901,0.695555555555556
1.6,100,"checkerboard","sum","sum",21,1.77496899170025,0.174968991700252,0.715555555555556
1.6,100,"checkerboard","sum","sum",22,1.63010722385605,0.0301072238560507,0.73
1.6,100,"checkerboard","sum","sum",23,1.70863858120228,0.108638581202284,0.691111111111111
1.6,100,"checkerboard","sum","sum",24,2.28905677342762,0.689056773427624,0.693333333333333
1.6,100,"checkerboard","sum","sum",25,1.77865610328391,0.178656103283912,0.742222222222222
1.6,100,"checkerboard","sum","sum",26,1.94176163300801,0.341761633008015,0.72
1.6,100,"checkerboard","sum","sum",27,1.89889598405576,0.298895984055764,0.695555555555556
1.6,100,"checkerboard","sum","sum",28,1.74898782121032,0.14898782121032,0.704444444444444
1.6,100,"checkerboard","sum","sum",29,1.71894568146081,0.118945681460806,0.72
1.6,100,"checkerboard","sum","sum",30,1.76764230844079,0.167642308440786,0.695555555555556
1.6,100,"checkerboard","sum","sum",31,1.91547505430125,0.315475054301252,0.73
1.6,100,"checkerboard","sum","sum",32,1.72526662967618,0.12526662967618,0.717777777777778
1.6,100,"checkerboard","sum","sum",33,1.93645079824994,0.336450798249943,0.71
1.6,100,"checkerboard","sum","sum",34,1.73742287805127,0.137422878051273,0.738888888888889
1.6,100,"checkerboard","sum","sum",35,1.94000120652806,0.340001206528062,0.721111111111111
1.6,100,"checkerboard","sum","sum",36,1.86849648785895,0.26849648785895,0.712222222222222
1.6,100,"checkerboard","sum","sum",37,1.5924398411819,0.00756015881810468,0.704444444444444
1.6,100,"checkerboard","sum","sum",38,1.69403251775763,0.0940325177576273,0.707777777777778
1.6,100,"checkerboard","sum","sum",39,1.94170587648731,0.341705876487307,0.725555555555556
1.6,100,"checkerboard","sum","sum",40,1.68582315493099,0.0858231549309862,0.707777777777778
1.6,100,"checkerboard","sum","sum",41,1.67512093548453,0.0751209354845304,0.681111111111111
1.6,100,"checkerboard","sum","sum",42,1.53777052618343,0.062229473816567,0.686666666666667
1.6,100,"checkerboard","sum","sum",43,1.86226465260618,0.26226465260618,0.72
1.6,100,"checkerboard","sum","sum",44,2.12176636711764,0.521766367117637,0.75
1.6,100,"checkerboard","sum","sum",45,1.86032868514885,0.260328685148853,0.703333333333333
1.6,100,"checkerboard","sum","sum",46,1.86864716803118,0.268647168031181,0.744444444444444
1.6,100,"checkerboard","sum","sum",47,2.03339605251882,0.433396052518818,0.726666666666667
1.6,100,"checkerboard","sum","sum",48,2.47918966204262,0.879189662042624,0.712222222222222
1.6,100,"checkerboard","sum","sum",49,2.02688056025899,0.42688056025899,0.707777777777778
1.6,100,"checkerboard","sum","sum",50,1.56980420902147,0.0301957909785324,0.72
1.6,500,"parallel","avg","avg",1,1.41268214369378,0.18731785630622,0.543333333333333
1.6,500,"parallel","avg","avg",2,1.76079459418079,0.160794594180794,0.527777777777778
1.6,500,"parallel","avg","avg",3,1.24992452847739,0.350075471522606,0.514444444444444
1.6,500,"parallel","avg","avg",4,1.69008329187729,0.090083291877288,0.576666666666667
1.6,500,"parallel","avg","avg",5,1.46507262260142,0.134927377398576,0.541111111111111
1.6,500,"parallel","avg","avg",6,0.99839696644008,0.60160303355992,0.527777777777778
1.6,500,"parallel","avg","avg",7,1.48108447758458,0.118915522415423,0.524444444444444
1.6,500,"parallel","avg","avg",8,2.00322067806073,0.403220678060734,0.572222222222222
1.6,500,"parallel","avg","avg",9,2.50530670878203,0.905306708782032,0.515555555555556
1.6,500,"parallel","avg","avg",10,1.34047460653801,0.259525393461989,0.573333333333333
1.6,500,"parallel","avg","avg",11,1.51448049123707,0.0855195087629264,0.577777777777778
1.6,500,"parallel","avg","avg",12,1.87707893559111,0.277078935591108,0.553333333333333
1.6,500,"parallel","avg","avg",13,1.62708393890924,0.0270839389092357,0.513333333333333
1.6,500,"parallel","avg","avg",14,2.18100388260917,0.581003882609172,0.538888888888889
1.6,500,"parallel","avg","avg",15,2.01705009076408,0.417050090764081,0.542222222222222
1.6,500,"parallel","avg","avg",16,1.57389297756781,0.0261070224321938,0.533333333333333
1.6,500,"parallel","avg","avg",17,1.5099761821283,0.0900238178716968,0.523333333333333
1.6,500,"parallel","avg","avg",18,1.42379072744091,0.176209272559092,0.576666666666667
1.6,500,"parallel","avg","avg",19,1.70028544402766,0.100285444027659,0.567777777777778
1.6,500,"parallel","avg","avg",20,2.09436651402928,0.49436651402928,0.573333333333333
1.6,500,"parallel","avg","avg",21,1.5803760039334,0.0196239960666047,0.558888888888889
1.6,500,"parallel","avg","avg",22,1.62801267605375,0.02801267605375,0.563333333333333
1.6,500,"parallel","avg","avg",23,1.61316388384292,0.0131638838429211,0.555555555555556
1.6,500,"parallel","avg","avg",24,1.79531628903056,0.195316289030561,0.557777777777778
1.6,500,"parallel","avg","avg",25,1.29060958070977,0.309390419290231,0.53
1.6,500,"parallel","avg","avg",26,1.55234141013929,0.0476585898607098,0.52
1.6,500,"parallel","avg","avg",27,1.63097516776206,0.0309751677620638,0.53
1.6,500,"parallel","avg","avg",28,2.18921222382153,0.589212223821526,0.54
1.6,500,"parallel","avg","avg",29,1.83684639181745,0.236846391817451,0.561111111111111
1.6,500,"parallel","avg","avg",30,1.38940524594913,0.210594754050867,0.524444444444444
1.6,500,"parallel","avg","avg",31,1.25761456873452,0.342385431265483,0.536666666666667
1.6,500,"parallel","avg","avg",32,1.50920164571939,0.0907983542806075,0.537777777777778
1.6,500,"parallel","avg","avg",33,1.87056106833671,0.270561068336708,0.554444444444444
1.6,500,"parallel","avg","avg",34,2.05673315083478,0.456733150834781,0.562222222222222
1.6,500,"parallel","avg","avg",35,1.08488717671323,0.515112823286773,0.537777777777778
1.6,500,"parallel","avg","avg",36,1.63269534195469,0.0326953419546947,0.533333333333333
1.6,500,"parallel","avg","avg",37,1.75327579564945,0.153275795649455,0.537777777777778
1.6,500,"parallel","avg","avg",38,1.32438643550134,0.275613564498658,0.527777777777778
1.6,500,"parallel","avg","avg",39,1.7847124227479,0.184712422747898,0.557777777777778
1.6,500,"parallel","avg","avg",40,1.85009352775036,0.250093527750363,0.56
1.6,500,"parallel","avg","avg",41,1.81359398628219,0.213593986282194,0.54
1.6,500,"parallel","avg","avg",42,1.86207081552133,0.262070815521332,0.586666666666667
1.6,500,"parallel","avg","avg",43,1.50532716542502,0.0946728345749797,0.522222222222222
1.6,500,"parallel","avg","avg",44,1.48276001977947,0.11723998022053,0.534444444444444
1.6,500,"parallel","avg","avg",45,2.31497410402257,0.714974104022573,0.54
1.6,500,"parallel","avg","avg",46,1.61010697352056,0.0101069735205643,0.544444444444444
1.6,500,"parallel","avg","avg",47,1.82176468262177,0.221764682621766,0.532222222222222
1.6,500,"parallel","avg","avg",48,1.41341915873151,0.186580841268487,0.568888888888889
1.6,500,"parallel","avg","avg",49,1.42264355063378,0.177356449366217,0.507777777777778
1.6,500,"parallel","avg","avg",50,1.47345172000956,0.126548279990442,0.536666666666667
1.6,500,"parallel","sum","sum",1,1.74357875927111,0.143578759271111,0.698888888888889
1.6,500,"parallel","sum","sum",2,1.77042947451134,0.170429474511336,0.692222222222222
1.6,500,"parallel","sum","sum",3,1.49741162863485,0.102588371365145,0.71
1.6,500,"parallel","sum","sum",4,1.84692032874057,0.246920328740574,0.747777777777778
1.6,500,"parallel","sum","sum",5,1.71888006015952,0.11888006015952,0.716666666666667
1.6,500,"parallel","sum","sum",6,1.33284143626866,0.267158563731335,0.716666666666667
1.6,500,"parallel","sum","sum",7,1.17753982300515,0.42246017699485,0.678888888888889
1.6,500,"parallel","sum","sum",8,1.48979547320268,0.110204526797318,0.724444444444444
1.6,500,"parallel","sum","sum",9,1.81087890691012,0.210878906910119,0.692222222222222
1.6,500,"parallel","sum","sum",10,1.72546581858302,0.125465818583023,0.755555555555556
1.6,500,"parallel","sum","sum",11,1.66011499881564,0.0601149988156415,0.742222222222222
1.6,500,"parallel","sum","sum",12,1.70372685725221,0.103726857252207,0.703333333333333
1.6,500,"parallel","sum","sum",13,1.40320479624207,0.196795203757929,0.676666666666667
1.6,500,"parallel","sum","sum",14,1.32165843333829,0.278341566661713,0.696666666666667
1.6,500,"parallel","sum","sum",15,1.61701584375349,0.0170158437534906,0.718888888888889
1.6,500,"parallel","sum","sum",16,1.4477567940453,0.152243205954699,0.672222222222222
1.6,500,"parallel","sum","sum",17,1.56703627505238,0.0329637249476205,0.706666666666667
1.6,500,"parallel","sum","sum",18,1.49391821488987,0.10608178511013,0.723333333333333
1.6,500,"parallel","sum","sum",19,1.62327667211043,0.0232766721104329,0.713333333333333
1.6,500,"parallel","sum","sum",20,1.6099718010343,0.00997180103429884,0.737777777777778
1.6,500,"parallel","sum","sum",21,1.61033348773346,0.0103334877334582,0.72
1.6,500,"parallel","sum","sum",22,1.63060220272071,0.0306022027207133,0.708888888888889
1.6,500,"parallel","sum","sum",23,1.79086492274126,0.190864922741257,0.746666666666667
1.6,500,"parallel","sum","sum",24,1.56027191073868,0.0397280892613192,0.728888888888889
1.6,500,"parallel","sum","sum",25,1.5229874608297,0.0770125391702994,0.707777777777778
1.6,500,"parallel","sum","sum",26,1.67019122344566,0.0701912234456588,0.7
1.6,500,"parallel","sum","sum",27,1.42447679855516,0.17552320144484,0.693333333333333
1.6,500,"parallel","sum","sum",28,1.31903406801812,0.28096593198188,0.693333333333333
1.6,500,"parallel","sum","sum",29,1.65433073374078,0.0543307337407812,0.727777777777778
1.6,500,"parallel","sum","sum",30,1.93556463226782,0.335564632267825,0.701111111111111
1.6,500,"parallel","sum","sum",31,1.87010413569373,0.270104135693733,0.706666666666667
1.6,500,"parallel","sum","sum",32,1.57818643698905,0.0218135630109537,0.721111111111111
1.6,500,"parallel","sum","sum",33,1.77911032072719,0.17911032072719,0.723333333333333
1.6,500,"parallel","sum","sum",34,1.43803191291897,0.161968087081029,0.73
1.6,500,"parallel","sum","sum",35,1.55887138829417,0.0411286117058334,0.718888888888889
1.6,500,"parallel","sum","sum",36,1.79378083242285,0.193780832422845,0.706666666666667
1.6,500,"parallel","sum","sum",37,1.80789963291377,0.207899632913767,0.712222222222222
1.6,500,"parallel","sum","sum",38,1.35224737577355,0.247752624226448,0.697777777777778
1.6,500,"parallel","sum","sum",39,1.64803558524525,0.0480355852452516,0.708888888888889
1.6,500,"parallel","sum","sum",40,1.74394428099503,0.143944280995034,0.713333333333333
1.6,500,"parallel","sum","sum",41,1.35323002803214,0.246769971967859,0.704444444444444
1.6,500,"parallel","sum","sum",42,1.54625460486948,0.0537453951305247,0.714444444444444
1.6,500,"parallel","sum","sum",43,1.5177007327668,0.0822992672332017,0.676666666666667
1.6,500,"parallel","sum","sum",44,1.27995017031893,0.320049829681074,0.721111111111111
1.6,500,"parallel","sum","sum",45,1.54723114580627,0.052768854193729,0.702222222222222
1.6,500,"parallel","sum","sum",46,1.60128575551992,0.00128575551991728,0.73
1.6,500,"parallel","sum","sum",47,1.56338428956116,0.0366157104388389,0.698888888888889
1.6,500,"parallel","sum","sum",48,1.39845088118962,0.201549118810379,0.735555555555556
1.6,500,"parallel","sum","sum",49,1.38502153683356,0.214978463166436,0.681111111111111
1.6,500,"parallel","sum","sum",50,1.5079021841515,0.0920978158485011,0.711111111111111
1.6,500,"checkerboard","avg","avg",1,1.23638351492837,0.363616485071628,0.523333333333333
1.6,500,"checkerboard","avg","avg",2,1.33001536243554,0.269984637564459,0.514444444444444
1.6,500,"checkerboard","avg","avg",3,2.03800065505749,0.438000655057494,0.525555555555556
1.6,500,"checkerboard","avg","avg",4,1.49240943762155,0.10759056237845,0.572222222222222
1.6,500,"checkerboard","avg","avg",5,1.68403277522736,0.0840327752273573,0.548888888888889
1.6,500,"checkerboard","avg","avg",6,1.11247034208865,0.487529657911351,0.523333333333333
1.6,500,"checkerboard","avg","avg",7,1.49181529923912,0.108184700760882,0.533333333333333
1.6,500,"checkerboard","avg","avg",8,1.43285761842996,0.167142381570036,0.544444444444444
1.6,500,"checkerboard","avg","avg",9,1.89001590830207,0.290015908302067,0.515555555555556
1.6,500,"checkerboard","avg","avg",10,1.89582442366849,0.295824423668491,0.587777777777778
1.6,500,"checkerboard","avg","avg",11,1.24550110087471,0.35449889912529,0.573333333333333
1.6,500,"checkerboard","avg","avg",12,1.82671861215976,0.22671861215976,0.548888888888889
1.6,500,"checkerboard","avg","avg",13,2.01304541948602,0.413045419486024,0.521111111111111
1.6,500,"checkerboard","avg","avg",14,1.45434337153178,0.145656628468224,0.532222222222222
1.6,500,"checkerboard","avg","avg",15,2.16027788036678,0.560277880366782,0.546666666666667
1.6,500,"checkerboard","avg","avg",16,2.02799251078372,0.427992510783719,0.537777777777778
1.6,500,"checkerboard","avg","avg",17,1.77152641596868,0.171526415968679,0.524444444444444
1.6,500,"checkerboard","avg","avg",18,1.49287145575588,0.107128544244119,0.567777777777778
1.6,500,"checkerboard","avg","avg",19,1.8724228001429,0.272422800142895,0.568888888888889
1.6,500,"checkerboard","avg","avg",20,2.06330997432675,0.46330997432675,0.582222222222222
1.6,500,"checkerboard","avg","avg",21,2.12594651849173,0.52594651849173,0.558888888888889
1.6,500,"checkerboard","avg","avg",22,1.87174610319308,0.271746103193082,0.564444444444444
1.6,500,"checkerboard","avg","avg",23,1.24167780082552,0.358322199174479,0.543333333333333
1.6,500,"checkerboard","avg","avg",24,1.66952689762553,0.0695268976255254,0.547777777777778
1.6,500,"checkerboard","avg","avg",25,1.84323310915172,0.243233109151725,0.542222222222222
1.6,500,"checkerboard","avg","avg",26,2.12782913033431,0.527829130334307,0.525555555555556
1.6,500,"checkerboard","avg","avg",27,1.17515470227458,0.424845297725421,0.518888888888889
1.6,500,"checkerboard","avg","avg",28,1.91763686772798,0.317636867727978,0.523333333333333
1.6,500,"checkerboard","avg","avg",29,1.96446244549811,0.364462445498111,0.576666666666667
1.6,500,"checkerboard","avg","avg",30,1.58124728026749,0.0187527197325081,0.542222222222222
1.6,500,"checkerboard","avg","avg",31,1.315934866984,0.284065133016003,0.537777777777778
1.6,500,"checkerboard","avg","avg",32,1.85522388849321,0.255223888493206,0.552222222222222
1.6,500,"checkerboard","avg","avg",33,1.94100500734721,0.341005007347213,0.545555555555556
1.6,500,"checkerboard","avg","avg",34,1.72473015715595,0.12473015715595,0.546666666666667
1.6,500,"checkerboard","avg","avg",35,1.61763452915863,0.0176345291586253,0.564444444444444
1.6,500,"checkerboard","avg","avg",36,1.57056498255835,0.0294350174416547,0.531111111111111
1.6,500,"checkerboard","avg","avg",37,1.86428306875218,0.264283068752181,0.55
1.6,500,"checkerboard","avg","avg",38,1.84499577930791,0.24499577930791,0.547777777777778
1.6,500,"checkerboard","avg","avg",39,1.24196987399669,0.358030126003308,0.542222222222222
1.6,500,"checkerboard","avg","avg",40,1.74416076626797,0.144160766267966,0.538888888888889
1.6,500,"checkerboard","avg","avg",41,1.5991517922457,0.0008482077543015,0.542222222222222
1.6,500,"checkerboard","avg","avg",42,1.35921863018733,0.240781369812671,0.561111111111111
1.6,500,"checkerboard","avg","avg",43,1.44883372002265,0.151166279977355,0.511111111111111
1.6,500,"checkerboard","avg","avg",44,1.87023716670363,0.270237166703627,0.543333333333333
1.6,500,"checkerboard","avg","avg",45,1.70196673269809,0.101966732698092,0.525555555555556
1.6,500,"checkerboard","avg","avg",46,1.6802039022432,0.0802039022432017,0.538888888888889
1.6,500,"checkerboard","avg","avg",47,3.12722652520188,1.52722652520188,0.54
1.6,500,"checkerboard","avg","avg",48,1.41307501057371,0.186924989426286,0.558888888888889
1.6,500,"checkerboard","avg","avg",49,1.65527060306986,0.0552706030698615,0.511111111111111
1.6,500,"checkerboard","avg","avg",50,1.4345643016382,0.165435698361798,0.543333333333333
1.6,500,"checkerboard","sum","sum",1,1.91855516108113,0.318555161081128,0.705555555555556
1.6,500,"checkerboard","sum","sum",2,1.5842244973561,0.0157755026439019,0.698888888888889
1.6,500,"checkerboard","sum","sum",3,1.65898058872339,0.0589805887233921,0.678888888888889
1.6,500,"checkerboard","sum","sum",4,1.68754667174717,0.0875466717471682,0.727777777777778
1.6,500,"checkerboard","sum","sum",5,1.67537982923221,0.0753798292322094,0.722222222222222
1.6,500,"checkerboard","sum","sum",6,1.59623671865284,0.0037632813471582,0.71
1.6,500,"checkerboard","sum","sum",7,1.50879254854305,0.0912074514569456,0.671111111111111
1.6,500,"checkerboard","sum","sum",8,1.82605237099515,0.226052370995149,0.73
1.6,500,"checkerboard","sum","sum",9,1.87279672828714,0.272796728287143,0.675555555555556
1.6,500,"checkerboard","sum","sum",10,1.7887231654983,0.1887231654983,0.743333333333333
1.6,500,"checkerboard","sum","sum",11,1.8040412314431,0.204041231443095,0.725555555555556
1.6,500,"checkerboard","sum","sum",12,1.89941319976291,0.299413199762913,0.723333333333333
1.6,500,"checkerboard","sum","sum",13,1.75059608697049,0.150596086970491,0.673333333333333
1.6,500,"checkerboard","sum","sum",14,1.85171692620032,0.251716926200322,0.69
1.6,500,"checkerboard","sum","sum",15,1.69368561811772,0.0936856181177201,0.706666666666667
1.6,500,"checkerboard","sum","sum",16,1.71221769212938,0.112217692129384,0.685555555555556
1.6,500,"checkerboard","sum","sum",17,1.69624252166555,0.0962425216655471,0.716666666666667
1.6,500,"checkerboard","sum","sum",18,1.53221985681042,0.0677801431895815,0.727777777777778
1.6,500,"checkerboard","sum","sum",19,2.06773444028524,0.46773444028524,0.731111111111111
1.6,500,"checkerboard","sum","sum",20,1.64623076995944,0.0462307699594371,0.727777777777778
1.6,500,"checkerboard","sum","sum",21,1.68367122025179,0.0836712202517875,0.712222222222222
1.6,500,"checkerboard","sum","sum",22,2.09136891141643,0.491368911416429,0.71
1.6,500,"checkerboard","sum","sum",23,2.1356978192628,0.535697819262796,0.723333333333333
1.6,500,"checkerboard","sum","sum",24,1.66592342746274,0.0659234274627429,0.72
1.6,500,"checkerboard","sum","sum",25,2.20094972117136,0.60094972117136,0.687777777777778
1.6,500,"checkerboard","sum","sum",26,1.88520395235634,0.28520395235634,0.694444444444444
1.6,500,"checkerboard","sum","sum",27,1.77199556697499,0.171995566974988,0.695555555555556
1.6,500,"checkerboard","sum","sum",28,1.68420733388837,0.0842073338883698,0.693333333333333
1.6,500,"checkerboard","sum","sum",29,1.73128792716671,0.131287927166711,0.717777777777778
1.6,500,"checkerboard","sum","sum",30,1.82167283025774,0.221672830257737,0.695555555555556
1.6,500,"checkerboard","sum","sum",31,1.69011055079235,0.0901105507923485,0.71
1.6,500,"checkerboard","sum","sum",32,1.6053766463047,0.00537664630470003,0.701111111111111
1.6,500,"checkerboard","sum","sum",33,1.67872816885987,0.0787281688598709,0.725555555555556
1.6,500,"checkerboard","sum","sum",34,1.71914538508402,0.119145385084018,0.718888888888889
1.6,500,"checkerboard","sum","sum",35,1.7130250181094,0.1130250181094,0.714444444444444
1.6,500,"checkerboard","sum","sum",36,1.73918649215176,0.139186492151757,0.714444444444444
1.6,500,"checkerboard","sum","sum",37,1.84551798016462,0.245517980164623,0.705555555555556
1.6,500,"checkerboard","sum","sum",38,1.67483814017523,0.0748381401752345,0.702222222222222
1.6,500,"checkerboard","sum","sum",39,2.08455331288829,0.484553312888294,0.713333333333333
1.6,500,"checkerboard","sum","sum",40,1.97437518353918,0.374375183539184,0.715555555555556
1.6,500,"checkerboard","sum","sum",41,1.53775693484553,0.0622430651544699,0.708888888888889
1.6,500,"checkerboard","sum","sum",42,1.81112304775843,0.211123047758429,0.725555555555556
1.6,500,"checkerboard","sum","sum",43,1.71413964185961,0.114139641859613,0.684444444444444
1.6,500,"checkerboard","sum","sum",44,1.6813144417245,0.0813144417244964,0.723333333333333
1.6,500,"checkerboard","sum","sum",45,1.9212397816886,0.321239781688604,0.696666666666667
1.6,500,"checkerboard","sum","sum",46,1.67894140582725,0.0789414058272462,0.725555555555556
1.6,500,"checkerboard","sum","sum",47,2.01481398865398,0.414813988653977,0.694444444444444
1.6,500,"checkerboard","sum","sum",48,1.86649442474811,0.266494424748107,0.744444444444444
1.6,500,"checkerboard","sum","sum",49,1.54247977826031,0.057520221739694,0.685555555555556
1.6,500,"checkerboard","sum","sum",50,1.49666041581777,0.103339584182229,0.703333333333333
1.6,2000,"parallel","avg","avg",1,1.90239804740708,0.302398047407084,0.546666666666667
1.6,2000,"parallel","avg","avg",2,1.67917371618458,0.0791737161845756,0.557777777777778
1.6,2000,"parallel","avg","avg",3,1.54993644263975,0.0500635573602455,0.553333333333333
1.6,2000,"parallel","avg","avg",4,1.70985711244624,0.109857112446236,0.56
1.6,2000,"parallel","avg","avg",5,1.77480709644489,0.174807096444891,0.522222222222222
1.6,2000,"parallel","avg","avg",6,1.41506519543141,0.184934804568588,0.535555555555556
1.6,2000,"parallel","avg","avg",7,1.94537613073515,0.345376130735146,0.561111111111111
1.6,2000,"parallel","avg","avg",8,1.5289522635787,0.0710477364213005,0.52
1.6,2000,"parallel","avg","avg",9,1.4806464428371,0.119353557162899,0.521111111111111
1.6,2000,"parallel","avg","avg",10,1.60206748033294,0.00206748033293525,0.516666666666667
1.6,2000,"parallel","avg","avg",11,1.88369078938496,0.28369078938496,0.534444444444444
1.6,2000,"parallel","avg","avg",12,1.36202107822221,0.237978921777787,0.514444444444444
1.6,2000,"parallel","avg","avg",13,1.8411423605637,0.241142360563704,0.518888888888889
1.6,2000,"parallel","avg","avg",14,1.77012502988066,0.170125029880664,0.561111111111111
1.6,2000,"parallel","avg","avg",15,1.64165648585967,0.0416564858596709,0.514444444444444
1.6,2000,"parallel","avg","avg",16,1.48960649983061,0.110393500169395,0.527777777777778
1.6,2000,"parallel","avg","avg",17,1.62881938340708,0.0288193834070765,0.536666666666667
1.6,2000,"parallel","avg","avg",18,1.61156382812344,0.0115638281234363,0.555555555555556
1.6,2000,"parallel","avg","avg",19,2.22707536259179,0.627075362591794,0.527777777777778
1.6,2000,"parallel","avg","avg",20,1.93387247317178,0.333872473171777,0.571111111111111
1.6,2000,"parallel","avg","avg",21,1.5679092102273,0.0320907897727023,0.514444444444444
1.6,2000,"parallel","avg","avg",22,1.65526282064793,0.0552628206479271,0.564444444444444
1.6,2000,"parallel","avg","avg",23,1.47586465679065,0.124135343209351,0.565555555555556
1.6,2000,"parallel","avg","avg",24,2.06353695582301,0.463536955823006,0.573333333333333
1.6,2000,"parallel","avg","avg",25,1.63122155913371,0.0312215591337104,0.526666666666667
1.6,2000,"parallel","avg","avg",26,1.6423341516732,0.0423341516732001,0.531111111111111
1.6,2000,"parallel","avg","avg",27,2.01413397122954,0.414133971229535,0.528888888888889
1.6,2000,"parallel","avg","avg",28,1.88572028926868,0.285720289268683,0.566666666666667
1.6,2000,"parallel","avg","avg",29,1.58703808918635,0.0129619108136541,0.561111111111111
1.6,2000,"parallel","avg","avg",30,1.57191571193954,0.0280842880604648,0.532222222222222
1.6,2000,"parallel","avg","avg",31,1.63900878174811,0.0390087817481093,0.552222222222222
1.6,2000,"parallel","avg","avg",32,1.45886268328482,0.141137316715184,0.533333333333333
1.6,2000,"parallel","avg","avg",33,1.44521656434073,0.154783435659269,0.541111111111111
1.6,2000,"parallel","avg","avg",34,1.47876286248332,0.121237137516683,0.548888888888889
1.6,2000,"parallel","avg","avg",35,1.46380544472502,0.136194555274981,0.542222222222222
1.6,2000,"parallel","avg","avg",36,0.925689385983719,0.674310614016282,0.53
1.6,2000,"parallel","avg","avg",37,1.31974284652477,0.280257153475229,0.528888888888889
1.6,2000,"parallel","avg","avg",38,1.91957088227116,0.31957088227116,0.576666666666667
1.6,2000,"parallel","avg","avg",39,1.7744120637419,0.174412063741898,0.56
1.6,2000,"parallel","avg","avg",40,1.71648173916672,0.116481739166723,0.543333333333333
1.6,2000,"parallel","avg","avg",41,1.73947259330204,0.139472593302043,0.553333333333333
1.6,2000,"parallel","avg","avg",42,2.01201018752556,0.412010187525564,0.527777777777778
1.6,2000,"parallel","avg","avg",43,1.75055833175711,0.150558331757112,0.528888888888889
1.6,2000,"parallel","avg","avg",44,2.03706897426064,0.43706897426064,0.573333333333333
1.6,2000,"parallel","avg","avg",45,2.1625863320344,0.562586332034395,0.561111111111111
1.6,2000,"parallel","avg","avg",46,1.4008546217718,0.1991453782282,0.52
1.6,2000,"parallel","avg","avg",47,2.096183060179,0.496183060178998,0.56
1.6,2000,"parallel","avg","avg",48,1.67483198858943,0.0748319885894313,0.511111111111111
1.6,2000,"parallel","avg","avg",49,1.1680292030243,0.431970796975698,0.53
1.6,2000,"parallel","avg","avg",50,1.58941215057888,0.0105878494211238,0.536666666666667
1.6,2000,"parallel","sum","sum",1,1.3272261153741,0.272773884625904,0.711111111111111
1.6,2000,"parallel","sum","sum",2,1.54973182943106,0.0502681705689432,0.726666666666667
1.6,2000,"parallel","sum","sum",3,1.41273957164861,0.187260428351387,0.722222222222222
1.6,2000,"parallel","sum","sum",4,1.39855809016284,0.20144190983716,0.734444444444444
1.6,2000,"parallel","sum","sum",5,1.72435528805183,0.124355288051828,0.73
1.6,2000,"parallel","sum","sum",6,1.77629786212125,0.176297862121246,0.692222222222222
1.6,2000,"parallel","sum","sum",7,1.46956374396557,0.130436256034432,0.695555555555556
1.6,2000,"parallel","sum","sum",8,1.30452295941893,0.29547704058107,0.723333333333333
1.6,2000,"parallel","sum","sum",9,1.66147094692737,0.0614709469273673,0.696666666666667
1.6,2000,"parallel","sum","sum",10,1.34703103133607,0.252968968663928,0.701111111111111
1.6,2000,"parallel","sum","sum",11,1.52813894252872,0.0718610574712772,0.713333333333333
1.6,2000,"parallel","sum","sum",12,1.527398592543,0.072601407456997,0.685555555555556
1.6,2000,"parallel","sum","sum",13,1.50253777491879,0.0974622250812094,0.674444444444444
1.6,2000,"parallel","sum","sum",14,1.47399208549229,0.126007914507707,0.751111111111111
1.6,2000,"parallel","sum","sum",15,1.86251944278091,0.262519442780914,0.683333333333333
1.6,2000,"parallel","sum","sum",16,1.58991468413682,0.0100853158631848,0.674444444444444
