"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Proposed Method (ADVI)",1.6,2,"beta4",-4,-5.11070144,0.461209417698186,-6.0288675,-4.18084575,-1.11070144,1.11070144,FALSE
"Proposed Method (ADVI)",1.6,2,"beta5",-5,-6.24268251,0.541722502978077,-7.28143325,-5.16613675,-1.24268251,1.24268251,FALSE
"Proposed Method (ADVI)",1.6,2,"beta6",0,0.028400165346,0.174867004697517,-0.332109725,0.357367,0.028400165346,0.028400165346,TRUE
"Proposed Method (ADVI)",1.6,2,"beta7",0,0.086309262849,0.202122195217864,-0.30603775,0.46894035,0.086309262849,0.086309262849,TRUE
"Proposed Method (ADVI)",1.6,2,"beta8",0,0.094330510847,0.183124905439139,-0.2551346,0.458514025,0.094330510847,0.094330510847,TRUE
"Proposed Method (ADVI)",1.6,2,"beta9",0,-0.012406256657,0.185636794227166,-0.392917075,0.35138275,-0.012406256657,0.012406256657,TRUE
"Proposed Method (ADVI)",1.6,2,"beta10",0,0.194263804258,0.163678474177908,-0.138215125,0.524464725,0.194263804258,0.194263804258,TRUE
"Proposed Method (ADVI)",1.6,2,"beta11",0,-0.232343733809,0.178400663580377,-0.561199175,0.10985215,-0.232343733809,0.232343733809,TRUE
"Proposed Method (ADVI)",1.6,2,"beta12",0,-0.152044578578,0.190442941330743,-0.541314675,0.220593575,-0.152044578578,0.152044578578,TRUE
"Proposed Method (ADVI)",1.6,2,"beta13",0,-0.246147010178,0.186124975752881,-0.5782827,0.12749915,-0.246147010178,0.246147010178,TRUE
"Proposed Method (ADVI)",1.6,2,"beta14",0,-0.1457712455433,0.183839053538973,-0.5174593,0.2040623,-0.1457712455433,0.1457712455433,TRUE
"Proposed Method (ADVI)",1.6,2,"beta15",0,0.01550284645,0.173729628908531,-0.3306638,0.365933025,0.01550284645,0.01550284645,TRUE
"Proposed Method (ADVI)",1.6,2,"beta16",0,0.0715327136755,0.167288557558835,-0.2581412,0.400841875,0.0715327136755,0.0715327136755,TRUE
"Proposed Method (ADVI)",1.6,2,"beta17",0,0.237656855897,0.187486245498036,-0.10054655,0.618382625,0.237656855897,0.237656855897,TRUE
"Proposed Method (ADVI)",1.6,2,"beta18",0,0.08737845911,0.188381736200669,-0.28575435,0.463564475,0.08737845911,0.08737845911,TRUE
"Proposed Method (ADVI)",1.6,2,"beta19",0,0.2179633084629,0.177265055314821,-0.1442307,0.55631555,0.2179633084629,0.2179633084629,TRUE
"Proposed Method (ADVI)",1.6,2,"beta20",0,-0.276608096348,0.200585249905095,-0.659870225,0.116415075,-0.276608096348,0.276608096348,TRUE
"Proposed Method (ADVI)",1.6,2,"eta",1.6,2.14389956,0.343509258264927,1.5409155,2.8638035,0.54389956,0.54389956,TRUE
"Naive Method (ADVI)",1.6,3,"beta1",1,0.481244510864,0.407402258191021,-0.322131575,1.26762325,-0.518755489136,0.518755489136,TRUE
"Naive Method (ADVI)",1.6,3,"beta2",2,-0.248811908425,0.715970561271999,-1.61033825,1.13650575,-2.248811908425,2.248811908425,FALSE
"Naive Method (ADVI)",1.6,3,"beta3",3,0.7675275110496,0.669016459536999,-0.581547175,2.0806905,-2.2324724889504,2.2324724889504,FALSE
"Naive Method (ADVI)",1.6,3,"beta4",-4,-1.9647621205,0.628904351936345,-3.1844565,-0.776217975,2.0352378795,2.0352378795,FALSE
"Naive Method (ADVI)",1.6,3,"beta5",-5,-2.0916762275,0.735333121793012,-3.56639125,-0.624018125,2.9083237725,2.9083237725,FALSE
"Naive Method (ADVI)",1.6,3,"beta6",0,-1.023035796873,0.65479962074029,-2.33275925,0.255694425,-1.023035796873,1.023035796873,TRUE
"Naive Method (ADVI)",1.6,3,"beta7",0,-0.224150178009,0.415761504865624,-1.016548,0.60933335,-0.224150178009,0.224150178009,TRUE
"Naive Method (ADVI)",1.6,3,"beta8",0,0.253729104192,0.402267521152571,-0.575499925,1.0333655,0.253729104192,0.253729104192,TRUE
"Naive Method (ADVI)",1.6,3,"beta9",0,0.5202952146959,0.599973409071746,-0.6092353,1.6964265,0.5202952146959,0.5202952146959,TRUE
"Naive Method (ADVI)",1.6,3,"beta10",0,-0.12438183616,0.418023027838072,-1.0170235,0.683662825,-0.12438183616,0.12438183616,TRUE
"Naive Method (ADVI)",1.6,3,"beta11",0,-0.628275708268,0.603701634259918,-1.7946995,0.509017475,-0.628275708268,0.628275708268,TRUE
"Naive Method (ADVI)",1.6,3,"beta12",0,0.2203481971654,0.482606121269884,-0.782898525,1.1185975,0.2203481971654,0.2203481971654,TRUE
"Naive Method (ADVI)",1.6,3,"beta13",0,0.082460726893,0.412918835270184,-0.7314536,0.87511165,0.082460726893,0.082460726893,TRUE
"Naive Method (ADVI)",1.6,3,"beta14",0,1.16289489645,0.695739593900023,-0.188340925,2.52427525,1.16289489645,1.16289489645,TRUE
"Naive Method (ADVI)",1.6,3,"beta15",0,0.85557693547,0.643296266742624,-0.3763187,2.12991275,0.85557693547,0.85557693547,TRUE
"Naive Method (ADVI)",1.6,3,"beta16",0,0.314304311659,0.468879560643602,-0.6043029,1.212706,0.314304311659,0.314304311659,TRUE
"Naive Method (ADVI)",1.6,3,"beta17",0,0.98911987262,0.637713956718227,-0.29545905,2.1969665,0.98911987262,0.98911987262,TRUE
"Naive Method (ADVI)",1.6,3,"beta18",0,0.003713919231,0.398380926303366,-0.761224075,0.754366,0.003713919231,0.003713919231,TRUE
"Naive Method (ADVI)",1.6,3,"beta19",0,0.770153722559,0.65476630350628,-0.4108342,2.100992,0.770153722559,0.770153722559,TRUE
"Naive Method (ADVI)",1.6,3,"beta20",0,0.7209104248,0.548635812726535,-0.39188725,1.82117425,0.7209104248,0.7209104248,TRUE
"Proposed Method (ADVI)",1.6,3,"beta1",1,0.875875083,0.187675569960312,0.53022345,1.27075375,-0.124124917,0.124124917,TRUE
"Proposed Method (ADVI)",1.6,3,"beta2",2,2.15786531,0.246946818553505,1.6727545,2.6517325,0.15786531,0.15786531,TRUE
"Proposed Method (ADVI)",1.6,3,"beta3",3,3.51958157,0.351236589980566,2.82335025,4.2169845,0.51958157,0.51958157,TRUE
"Proposed Method (ADVI)",1.6,3,"beta4",-4,-4.63198255,0.422886070420573,-5.4627705,-3.778232,-0.63198255,0.63198255,TRUE
"Proposed Method (ADVI)",1.6,3,"beta5",-5,-5.85490531,0.527761050687265,-6.876001,-4.8366765,-0.85490531,0.85490531,TRUE
"Proposed Method (ADVI)",1.6,3,"beta6",0,-0.0136133314885,0.164602946896433,-0.343368025,0.293117425,-0.0136133314885,0.0136133314885,TRUE
"Proposed Method (ADVI)",1.6,3,"beta7",0,-0.133684580105,0.200764967782619,-0.522590625,0.271276375,-0.133684580105,0.133684580105,TRUE
"Proposed Method (ADVI)",1.6,3,"beta8",0,0.1429141402567,0.17312575021528,-0.1770194,0.48909305,0.1429141402567,0.1429141402567,TRUE
"Proposed Method (ADVI)",1.6,3,"beta9",0,-0.21619631283,0.180975853054848,-0.591942275,0.1274144,-0.21619631283,0.21619631283,TRUE
"Proposed Method (ADVI)",1.6,3,"beta10",0,-0.1318110361,0.168568751937133,-0.462141475,0.20863205,-0.1318110361,0.1318110361,TRUE
"Proposed Method (ADVI)",1.6,3,"beta11",0,0.058217945478,0.17892330319442,-0.2795861,0.401435,0.058217945478,0.058217945478,TRUE
"Proposed Method (ADVI)",1.6,3,"beta12",0,0.0231186689813,0.185319969019857,-0.340615225,0.3779686,0.0231186689813,0.0231186689813,TRUE
"Proposed Method (ADVI)",1.6,3,"beta13",0,0.15497846271,0.164630888153571,-0.14689805,0.471818475,0.15497846271,0.15497846271,TRUE
"Proposed Method (ADVI)",1.6,3,"beta14",0,0.016310029536,0.17210862614543,-0.323447925,0.341390025,0.016310029536,0.016310029536,TRUE
"Proposed Method (ADVI)",1.6,3,"beta15",0,-0.00758367922800001,0.15010460427071,-0.301855725,0.2817194,-0.00758367922800001,0.00758367922800001,TRUE
"Proposed Method (ADVI)",1.6,3,"beta16",0,0.211090327394,0.155777951280601,-0.083654045,0.5129964,0.211090327394,0.211090327394,TRUE
"Proposed Method (ADVI)",1.6,3,"beta17",0,-0.093024203771,0.183555718356448,-0.446504125,0.2861532,-0.093024203771,0.093024203771,TRUE
"Proposed Method (ADVI)",1.6,3,"beta18",0,-0.017297328312,0.189433115107942,-0.39044015,0.35553615,-0.017297328312,0.017297328312,TRUE
"Proposed Method (ADVI)",1.6,3,"beta19",0,-0.207105672753,0.174449111173546,-0.5580763,0.11947905,-0.207105672753,0.207105672753,TRUE
"Proposed Method (ADVI)",1.6,3,"beta20",0,-0.0221812431057,0.174248506765183,-0.37216585,0.315739975,-0.0221812431057,0.0221812431057,TRUE
"Proposed Method (ADVI)",1.6,3,"eta",1.6,2.11030978,0.348285453717813,1.49777325,2.8543045,0.51030978,0.51030978,TRUE
"Naive Method (ADVI)",2.8,1,"beta1",1,1.0020515351,0.442553908937953,0.1293574,1.85628125,0.00205153509999989,0.00205153509999989,TRUE
"Naive Method (ADVI)",2.8,1,"beta2",2,-0.251330508887,0.707781789677908,-1.59513875,1.117895,-2.251330508887,2.251330508887,FALSE
"Naive Method (ADVI)",2.8,1,"beta3",3,0.76432530008,0.661936064850367,-0.56102945,2.05579025,-2.23567469992,2.23567469992,FALSE
"Naive Method (ADVI)",2.8,1,"beta4",-4,-1.8086264695,0.603408922389554,-2.975105,-0.670737325,2.1913735305,2.1913735305,FALSE
"Naive Method (ADVI)",2.8,1,"beta5",-5,-2.0824577593,0.72501182990637,-3.54717975,-0.596993375,2.9175422407,2.9175422407,FALSE
"Naive Method (ADVI)",2.8,1,"beta6",0,-1.05374356207,0.604816832061577,-2.2650065,0.133327825,-1.05374356207,1.05374356207,TRUE
"Naive Method (ADVI)",2.8,1,"beta7",0,0.037312357268,0.406518929239013,-0.714894525,0.82706485,0.037312357268,0.037312357268,TRUE
"Naive Method (ADVI)",2.8,1,"beta8",0,-0.00984369724000001,0.406477621051614,-0.829704425,0.81148305,-0.00984369724000001,0.00984369724000001,TRUE
"Naive Method (ADVI)",2.8,1,"beta9",0,0.581576483671,0.575183149650573,-0.53630935,1.6847245,0.581576483671,0.581576483671,TRUE
"Naive Method (ADVI)",2.8,1,"beta10",0,0.1506805477699,0.462716801361163,-0.820623475,1.07275,0.1506805477699,0.1506805477699,TRUE
"Naive Method (ADVI)",2.8,1,"beta11",0,-0.671445139765,0.582296556471633,-1.82655025,0.4226524,-0.671445139765,0.671445139765,TRUE
"Naive Method (ADVI)",2.8,1,"beta12",0,0.261509655451,0.470397432837998,-0.70289375,1.1437305,0.261509655451,0.261509655451,TRUE
"Naive Method (ADVI)",2.8,1,"beta13",0,0.307755175317,0.421959840336218,-0.517335775,1.15462375,0.307755175317,0.307755175317,TRUE
"Naive Method (ADVI)",2.8,1,"beta14",0,1.19973650942,0.677784066464014,-0.1271485,2.5509475,1.19973650942,1.19973650942,TRUE
"Naive Method (ADVI)",2.8,1,"beta15",0,0.840392283598,0.665336102386544,-0.453486225,2.175157,0.840392283598,0.840392283598,TRUE
"Naive Method (ADVI)",2.8,1,"beta16",0,0.46324751111,0.431920305397349,-0.36700245,1.2944955,0.46324751111,0.46324751111,TRUE
"Naive Method (ADVI)",2.8,1,"beta17",0,0.97135588067,0.64468374656854,-0.320752075,2.18753325,0.97135588067,0.97135588067,TRUE
"Naive Method (ADVI)",2.8,1,"beta18",0,0.2800667594459,0.427794717851444,-0.5044993,1.1009845,0.2800667594459,0.2800667594459,TRUE
"Naive Method (ADVI)",2.8,1,"beta19",0,0.91918123025,0.553574348943235,-0.0787889925,2.08180275,0.91918123025,0.91918123025,TRUE
"Naive Method (ADVI)",2.8,1,"beta20",0,0.81686241071,0.498805802916149,-0.17614475,1.82529225,0.81686241071,0.81686241071,TRUE
"Proposed Method (ADVI)",2.8,1,"beta1",1,1.423154446,0.220832070655576,1.01646325,1.88757525,0.423154446,0.423154446,FALSE
"Proposed Method (ADVI)",2.8,1,"beta2",2,2.41882403,0.258086904501826,1.9023125,2.93427325,0.41882403,0.41882403,TRUE
"Proposed Method (ADVI)",2.8,1,"beta3",3,3.48852695,0.31621446420898,2.868418,4.13849575,0.48852695,0.48852695,TRUE
"Proposed Method (ADVI)",2.8,1,"beta4",-4,-4.68604589,0.439124380819875,-5.558466,-3.809285,-0.68604589,0.68604589,TRUE
"Proposed Method (ADVI)",2.8,1,"beta5",-5,-6.38924221,0.56509336891456,-7.45668775,-5.2485735,-1.38924221,1.38924221,FALSE
"Proposed Method (ADVI)",2.8,1,"beta6",0,0.197524440591,0.173749421521931,-0.140106675,0.53046815,0.197524440591,0.197524440591,TRUE
"Proposed Method (ADVI)",2.8,1,"beta7",0,0.163883782715,0.200733671621101,-0.22537505,0.56398885,0.163883782715,0.163883782715,TRUE
"Proposed Method (ADVI)",2.8,1,"beta8",0,-0.068525059093,0.162319704080468,-0.384109,0.26449935,-0.068525059093,0.068525059093,TRUE
"Proposed Method (ADVI)",2.8,1,"beta9",0,-0.0291712940631,0.196848673535251,-0.4383168,0.350619025,-0.0291712940631,0.0291712940631,TRUE
"Proposed Method (ADVI)",2.8,1,"beta10",0,0.45418660413,0.158121737892008,0.133217775,0.769192275,0.45418660413,0.45418660413,FALSE
"Proposed Method (ADVI)",2.8,1,"beta11",0,-0.156551402605,0.162726485635477,-0.465000725,0.152058825,-0.156551402605,0.156551402605,TRUE
"Proposed Method (ADVI)",2.8,1,"beta12",0,-0.1209674087375,0.201940653050152,-0.534811425,0.277338775,-0.1209674087375,0.1209674087375,TRUE
"Proposed Method (ADVI)",2.8,1,"beta13",0,-0.004395994625,0.182624126846103,-0.3391668,0.3735929,-0.004395994625,0.004395994625,TRUE
"Proposed Method (ADVI)",2.8,1,"beta14",0,0.060965589089,0.185285133855941,-0.30451795,0.426567075,0.060965589089,0.060965589089,TRUE
"Proposed Method (ADVI)",2.8,1,"beta15",0,-0.195059951452,0.183218027409654,-0.550448125,0.15709025,-0.195059951452,0.195059951452,TRUE
"Proposed Method (ADVI)",2.8,1,"beta16",0,0.1415939137253,0.172679084833213,-0.18010405,0.481898225,0.1415939137253,0.1415939137253,TRUE
"Proposed Method (ADVI)",2.8,1,"beta17",0,-0.128043995942,0.202589479132644,-0.50956955,0.277611725,-0.128043995942,0.128043995942,TRUE
"Proposed Method (ADVI)",2.8,1,"beta18",0,0.10012161147,0.187762515402266,-0.2676282,0.474954775,0.10012161147,0.10012161147,TRUE
"Proposed Method (ADVI)",2.8,1,"beta19",0,0.217045168666,0.175577549421164,-0.1421571,0.55899525,0.217045168666,0.217045168666,TRUE
"Proposed Method (ADVI)",2.8,1,"beta20",0,-0.152284717917,0.171081537421879,-0.4870246,0.18373335,-0.152284717917,0.152284717917,TRUE
"Proposed Method (ADVI)",2.8,1,"eta",2.8,3.56653337,0.425793172987903,2.76553,4.37288325,0.76653337,0.76653337,TRUE
"Naive Method (ADVI)",2.8,2,"beta1",1,0.692700283396,0.40945780823776,-0.116941625,1.48105925,-0.307299716604,0.307299716604,TRUE
"Naive Method (ADVI)",2.8,2,"beta2",2,-0.256508569117,0.699574431764843,-1.592553,1.11303975,-2.256508569117,2.256508569117,FALSE
"Naive Method (ADVI)",2.8,2,"beta3",3,0.724669204539,0.670710611375448,-0.630429225,2.038251,-2.275330795461,2.275330795461,FALSE
"Naive Method (ADVI)",2.8,2,"beta4",-4,-1.8496719486,0.643342610711427,-3.11195425,-0.609608,2.1503280514,2.1503280514,FALSE
"Naive Method (ADVI)",2.8,2,"beta5",-5,-2.0908305435,0.70917296636891,-3.54404125,-0.64896875,2.9091694565,2.9091694565,FALSE
"Naive Method (ADVI)",2.8,2,"beta6",0,-1.06579002651,0.60765460964229,-2.280924,0.13367595,-1.06579002651,1.06579002651,TRUE
"Naive Method (ADVI)",2.8,2,"beta7",0,-0.067088575073,0.383631504228051,-0.80647215,0.67878305,-0.067088575073,0.067088575073,TRUE
"Naive Method (ADVI)",2.8,2,"beta8",0,0.22406524525,0.3761289567421,-0.53057395,0.98025095,0.22406524525,0.22406524525,TRUE
"Naive Method (ADVI)",2.8,2,"beta9",0,0.566191056171,0.534565333343277,-0.469693825,1.56171925,0.566191056171,0.566191056171,TRUE
"Naive Method (ADVI)",2.8,2,"beta10",0,-0.09314209569,0.470339051958685,-1.073216,0.811572025,-0.09314209569,0.09314209569,TRUE
"Naive Method (ADVI)",2.8,2,"beta11",0,-0.60878413021,0.578242360856664,-1.73495025,0.4814781,-0.60878413021,0.60878413021,TRUE
"Naive Method (ADVI)",2.8,2,"beta12",0,0.141933865009,0.504681640137771,-0.886743,1.08500825,0.141933865009,0.141933865009,TRUE
"Naive Method (ADVI)",2.8,2,"beta13",0,0.26775903181,0.376800076454633,-0.44281155,0.98493935,0.26775903181,0.26775903181,TRUE
"Naive Method (ADVI)",2.8,2,"beta14",0,1.26570313989,0.680394786380712,-0.0464641675,2.6140175,1.26570313989,1.26570313989,TRUE
"Naive Method (ADVI)",2.8,2,"beta15",0,0.787397767661,0.664353969169697,-0.498689125,2.06917775,0.787397767661,0.787397767661,TRUE
"Naive Method (ADVI)",2.8,2,"beta16",0,0.517793084943,0.432397224186457,-0.323672,1.35990075,0.517793084943,0.517793084943,TRUE
"Naive Method (ADVI)",2.8,2,"beta17",0,0.9886056574,0.612481695727397,-0.278491725,2.10841575,0.9886056574,0.9886056574,TRUE
"Naive Method (ADVI)",2.8,2,"beta18",0,-0.074267424919,0.374998579314954,-0.790253925,0.6419918,-0.074267424919,0.074267424919,TRUE
"Naive Method (ADVI)",2.8,2,"beta19",0,0.72985520364,0.637580184680228,-0.429980675,2.0134475,0.72985520364,0.72985520364,TRUE
"Naive Method (ADVI)",2.8,2,"beta20",0,0.654124818487,0.60311104300502,-0.464038525,1.8337125,0.654124818487,0.654124818487,TRUE
"Proposed Method (ADVI)",2.8,2,"beta1",1,1.416950272,0.197256931293365,1.05365325,1.83198725,0.416950272,0.416950272,FALSE
"Proposed Method (ADVI)",2.8,2,"beta2",2,2.69697151,0.294986290043679,2.10772125,3.291784,0.69697151,0.69697151,FALSE
"Proposed Method (ADVI)",2.8,2,"beta3",3,3.50360658,0.348883177769629,2.825384,4.235963,0.50360658,0.50360658,TRUE
"Proposed Method (ADVI)",2.8,2,"beta4",-4,-5.37844637,0.485278573345115,-6.35861625,-4.430001,-1.37844637,1.37844637,FALSE
"Proposed Method (ADVI)",2.8,2,"beta5",-5,-6.42214969,0.548454374020105,-7.44425625,-5.37648125,-1.42214969,1.42214969,FALSE
"Proposed Method (ADVI)",2.8,2,"beta6",0,-0.1007324554811,0.181187418985234,-0.463744625,0.244988825,-0.1007324554811,0.1007324554811,TRUE
"Proposed Method (ADVI)",2.8,2,"beta7",0,-0.050342282017,0.197179347064194,-0.432028975,0.326653025,-0.050342282017,0.050342282017,TRUE
"Proposed Method (ADVI)",2.8,2,"beta8",0,-0.179633786456,0.189957247494,-0.5509579,0.195283925,-0.179633786456,0.179633786456,TRUE
"Proposed Method (ADVI)",2.8,2,"beta9",0,0.219449620424,0.193066952634076,-0.171099575,0.587824125,0.219449620424,0.219449620424,TRUE
"Proposed Method (ADVI)",2.8,2,"beta10",0,0.00204459148900001,0.165679784355308,-0.31250515,0.3362635,0.00204459148900001,0.00204459148900001,TRUE
"Proposed Method (ADVI)",2.8,2,"beta11",0,-0.242674582118,0.200418900980805,-0.630078775,0.137039625,-0.242674582118,0.242674582118,TRUE
"Proposed Method (ADVI)",2.8,2,"beta12",0,-0.280902781207,0.202274608941906,-0.687418225,0.130139675,-0.280902781207,0.280902781207,TRUE
"Proposed Method (ADVI)",2.8,2,"beta13",0,0.275507169391,0.185844970389324,-0.0676169325,0.6514038,0.275507169391,0.275507169391,TRUE
"Proposed Method (ADVI)",2.8,2,"beta14",0,0.236436746948,0.191402387810807,-0.151054925,0.600762025,0.236436746948,0.236436746948,TRUE
"Proposed Method (ADVI)",2.8,2,"beta15",0,-0.4670021209,0.194329563213179,-0.847791,-0.089784265,-0.4670021209,0.4670021209,FALSE
"Proposed Method (ADVI)",2.8,2,"beta16",0,-0.146275319204,0.181189021741849,-0.47550405,0.21078785,-0.146275319204,0.146275319204,TRUE
"Proposed Method (ADVI)",2.8,2,"beta17",0,0.2004496753077,0.200700218853546,-0.183406625,0.614901675,0.2004496753077,0.2004496753077,TRUE
"Proposed Method (ADVI)",2.8,2,"beta18",0,0.001767023435,0.206307497978737,-0.4013059,0.3917483,0.001767023435,0.001767023435,TRUE
"Proposed Method (ADVI)",2.8,2,"beta19",0,-0.290651892318,0.208456927247216,-0.697492525,0.0952200349999997,-0.290651892318,0.290651892318,TRUE
"Proposed Method (ADVI)",2.8,2,"beta20",0,-0.179607819499,0.179175110330766,-0.5160705,0.165203275,-0.179607819499,0.179607819499,TRUE
"Proposed Method (ADVI)",2.8,2,"eta",2.8,3.36933101,0.43906306983778,2.610279,4.24688075,0.56933101,0.56933101,TRUE
"Naive Method (ADVI)",2.8,3,"beta1",1,0.5923426431,0.151710391552578,0.29334625,0.885377375,-0.4076573569,0.4076573569,FALSE
"Naive Method (ADVI)",2.8,3,"beta2",2,1.82502409,0.21645877286847,1.401027,2.25461425,-0.17497591,0.17497591,TRUE
"Naive Method (ADVI)",2.8,3,"beta3",3,2.21913094,0.214371794778401,1.791306,2.61638925,-0.78086906,0.78086906,FALSE
"Naive Method (ADVI)",2.8,3,"beta4",-4,-3.2947789,0.28799872338999,-3.873053,-2.7509315,0.7052211,0.7052211,FALSE
"Naive Method (ADVI)",2.8,3,"beta5",-5,-4.13134013,0.328884603541317,-4.76225875,-3.48242225,0.86865987,0.86865987,FALSE
"Naive Method (ADVI)",2.8,3,"beta6",0,-0.185814830529,0.151778153598858,-0.4860464,0.1118125,-0.185814830529,0.185814830529,TRUE
"Naive Method (ADVI)",2.8,3,"beta7",0,0.1229603252804,0.134561626537095,-0.14455225,0.3803198,0.1229603252804,0.1229603252804,TRUE
"Naive Method (ADVI)",2.8,3,"beta8",0,0.249163652045,0.141423555021315,-0.042892925,0.520316575,0.249163652045,0.249163652045,TRUE
"Naive Method (ADVI)",2.8,3,"beta9",0,0.010585077428,0.159903839881488,-0.3031435,0.296161525,0.010585077428,0.010585077428,TRUE
"Naive Method (ADVI)",2.8,3,"beta10",0,0.071492736506,0.135837027891762,-0.21804755,0.330954725,0.071492736506,0.071492736506,TRUE
"Naive Method (ADVI)",2.8,3,"beta11",0,0.26520212975,0.138770172089242,-0.00151305875,0.522905425,0.26520212975,0.26520212975,TRUE
"Naive Method (ADVI)",2.8,3,"beta12",0,0.256955334048,0.156112542727393,-0.06712193,0.558432025,0.256955334048,0.256955334048,TRUE
"Naive Method (ADVI)",2.8,3,"beta13",0,-0.001660709308,0.153098303736414,-0.286069725,0.299621325,-0.001660709308,0.001660709308,TRUE
"Naive Method (ADVI)",2.8,3,"beta14",0,0.270806396832,0.136901897734483,0.0086455485,0.52543015,0.270806396832,0.270806396832,FALSE
"Naive Method (ADVI)",2.8,3,"beta15",0,0.1190350734212,0.134442148465224,-0.143014975,0.379187925,0.1190350734212,0.1190350734212,TRUE
"Naive Method (ADVI)",2.8,3,"beta16",0,-0.157996818856,0.152416983869595,-0.455481125,0.141573525,-0.157996818856,0.157996818856,TRUE
"Naive Method (ADVI)",2.8,3,"beta17",0,0.171313935848,0.149400777818305,-0.126751575,0.453504125,0.171313935848,0.171313935848,TRUE
"Naive Method (ADVI)",2.8,3,"beta18",0,0.0448683003023,0.140265732871846,-0.223799425,0.32026755,0.0448683003023,0.0448683003023,TRUE
"Naive Method (ADVI)",2.8,3,"beta19",0,0.186592169036,0.148740748093518,-0.0950814225,0.463217175,0.186592169036,0.186592169036,TRUE
"Naive Method (ADVI)",2.8,3,"beta20",0,-0.0568890571738,0.149351460697694,-0.340809375,0.2500799,-0.0568890571738,0.0568890571738,TRUE
"Proposed Method (ADVI)",2.8,3,"beta1",1,0.734632369,0.16790020879023,0.425419175,1.087737,-0.265367631,0.265367631,TRUE
"Proposed Method (ADVI)",2.8,3,"beta2",2,2.40125057,0.245101898195575,1.92294125,2.8907195,0.40125057,0.40125057,TRUE
"Proposed Method (ADVI)",2.8,3,"beta3",3,3.01720072,0.29770595806626,2.42891325,3.60996475,0.0172007199999999,0.0172007199999999,TRUE
"Proposed Method (ADVI)",2.8,3,"beta4",-4,-4.31059659,0.380891801532071,-5.06373875,-3.54231825,-0.31059659,0.31059659,TRUE
"Proposed Method (ADVI)",2.8,3,"beta5",-5,-5.57782432,0.483619531298096,-6.5029375,-4.61596175,-0.57782432,0.57782432,TRUE
"Proposed Method (ADVI)",2.8,3,"beta6",0,-0.1255163459927,0.165535818806022,-0.464165525,0.1733051,-0.1255163459927,0.1255163459927,TRUE
"Proposed Method (ADVI)",2.8,3,"beta7",0,0.125305367546,0.168193615061118,-0.207033775,0.4461269,0.125305367546,0.125305367546,TRUE
"Proposed Method (ADVI)",2.8,3,"beta8",0,0.256500481967,0.172384633016349,-0.07879774,0.60592495,0.256500481967,0.256500481967,TRUE
"Proposed Method (ADVI)",2.8,3,"beta9",0,0.1309907756486,0.17126618839396,-0.21707415,0.473361825,0.1309907756486,0.1309907756486,TRUE
"Proposed Method (ADVI)",2.8,3,"beta10",0,0.0495077119029,0.152315605645496,-0.254059025,0.340397375,0.0495077119029,0.0495077119029,TRUE
"Proposed Method (ADVI)",2.8,3,"beta11",0,0.289200721271,0.176503174353641,-0.0482947275,0.6267792,0.289200721271,0.289200721271,TRUE
"Proposed Method (ADVI)",2.8,3,"beta12",0,0.40197831598,0.197139634290595,-0.0137249175,0.801764775,0.40197831598,0.40197831598,TRUE
"Proposed Method (ADVI)",2.8,3,"beta13",0,0.022296435687,0.174491460834619,-0.3009011,0.3736861,0.022296435687,0.022296435687,TRUE
"Proposed Method (ADVI)",2.8,3,"beta14",0,0.3325280891366,0.162764586865844,0.000857592165000001,0.644815725,0.3325280891366,0.3325280891366,FALSE
"Proposed Method (ADVI)",2.8,3,"beta15",0,0.027034372069,0.159262156911558,-0.2810722,0.350074975,0.027034372069,0.027034372069,TRUE
"Proposed Method (ADVI)",2.8,3,"beta16",0,-0.164979361742,0.1540054195084,-0.452318575,0.1429817,-0.164979361742,0.164979361742,TRUE
"Proposed Method (ADVI)",2.8,3,"beta17",0,0.345956807898,0.194380503132383,-0.01021781,0.740232075,0.345956807898,0.345956807898,TRUE
"Proposed Method (ADVI)",2.8,3,"beta18",0,0.051866532629,0.175035710650826,-0.298824,0.39159955,0.051866532629,0.051866532629,TRUE
"Proposed Method (ADVI)",2.8,3,"beta19",0,0.35144448411,0.164135607747723,0.0263948025,0.6653506,0.35144448411,0.35144448411,FALSE
"Proposed Method (ADVI)",2.8,3,"beta20",0,0.059505595149,0.165056892120061,-0.2659212,0.374023075,0.059505595149,0.059505595149,TRUE
"Proposed Method (ADVI)",2.8,3,"eta",2.8,3.118784,0.383139542230792,2.41735575,3.86425875,0.318784,0.318784,TRUE
